type n muZFreq sdZFreq ci90ZFreq ci95ZFreq ci99ZFreq
transcript_ablation 0 nan nan nan nan nan
splice_acceptor_variant 7 0.06428027023031303 1.2069858171505885 0.7504453124181959 0.8941476062855099 1.175165425403813
splice_donor_variant 14 -0.3630628837259448 0.9810274805162095 0.4313035744944503 0.5138936206742386 0.6754030443147137
stop_gained 7 -0.5310252731605308 0.9392390058753767 0.5839733153314783 0.6957979927353785 0.9144773618807832
frameshift_variant 0 nan nan nan nan nan
stop_lost 2 -0.4365310339991032 0.8905233093581706 1.0358483915512902 1.2342023388696222 1.6220945025143607
start_lost 3 nan nan nan nan nan
transcript_amplification 0 nan nan nan nan nan
inframe_insertion 0 nan nan nan nan nan
inframe_deletion 0 nan nan nan nan nan
missense_variant 683 -0.0409873908304526 1.0933808027880239 0.06882195334676872 0.08200062526423507 0.10777225034728038
protein_altering_variant 0 nan nan nan nan nan
splice_region_variant 220 -0.02966589531853692 1.083091802224107 0.12012124660355478 0.14312318744253336 0.1881047606387581
incomplete_terminal_codon_variant 0 nan nan nan nan nan
start_retained_variant 0 nan nan nan nan nan
stop_retained_variant 0 nan nan nan nan nan
synonymous_variant 740 -0.041223383441623226 1.097806875067337 0.06638592159303469 0.07909811934489239 0.10395752828185859
coding_sequence_variant 1 0.7201332081899008 0.0 0.0 0.0 0.0
mature_miRNA_variant 5 0.03848235219073635 0.6986487057730436 0.5139723535067551 0.6123925914123038 0.8048588344275994
5_prime_UTR_variant 486 -0.029251041935637677 1.0930830050632447 0.08156444956781363 0.09718317395313963 0.12772645719555495
3_prime_UTR_variant 2075 0.014751288927789272 1.1180712014749674 0.040376280897029965 0.048107909153908036 0.06322753774513629
non_coding_transcript_exon_variant 3817 -0.028993609042005673 1.1048891201804005 0.029418702837849597 0.035052071466373985 0.04606843678437724
intron_variant 85737 -0.0030602294968046684 1.1113389899170945 0.006243502816836926 0.007439067186018465 0.009777059730195697
NMD_transcript_variant 0 nan nan nan nan nan
non_coding_transcript_variant 0 nan nan nan nan nan
upstream_gene_variant 9640 -0.005422861042470452 1.1238991849882962 0.01883019171120265 0.022435973102709537 0.029487278934989678
downstream_gene_variant 8627 -0.02108306729960111 1.1075085224716916 0.01961476368267409 0.023370782260207428 0.03071588525627262
TFBS_ablation 0 nan nan nan nan nan
TFBS_amplification 0 nan nan nan nan nan
TF_binding_site_variant 919 -0.05835273084161507 1.0714049559459178 0.058138228909191264 0.06927108125350448 0.0910419925046059
regulatory_region_ablation 0 nan nan nan nan nan
regulatory_region_amplification 0 nan nan nan nan nan
feature_elongation 0 nan nan nan nan nan
regulatory_region_variant 8932 -0.017586988243164146 1.1070547839306244 0.019269065725191437 0.02295888682150469 0.030174536965406163
feature_truncation 0 nan nan nan nan nan
intergenic_variant 46726 -0.036544426052224584 1.0899208869897123 0.008294335061823753 0.009882611988555959 0.012988575756387833
