type n muZFreq sdZFreq ci90ZFreq ci95ZFreq ci99ZFreq
transcript_ablation 0 nan nan nan nan nan
splice_acceptor_variant 9 0.22910048332117366 1.2178255904425532 0.6677743654260001 0.7956460524224681 1.0457062403266724
splice_donor_variant 24 0.2016396333223096 1.1173945979441102 0.37520347228103623 0.44705094569655385 0.5875526714868994
stop_gained 20 -0.24146141865775714 0.9066284860981386 0.333488041204145 0.3973474533496196 0.5222280815452143
frameshift_variant 0 nan nan nan nan nan
stop_lost 7 0.5326862998694458 1.3531143066997071 0.841300928478186 1.0024011062718812 1.3174414539573298
start_lost 4 -0.3810706637360024 0.8551300173308731 0.7033444392546432 0.8380274169842556 1.1014074623221646
transcript_amplification 0 nan nan nan nan nan
inframe_insertion 0 nan nan nan nan nan
inframe_deletion 0 nan nan nan nan nan
missense_variant 1167 -0.05185714390415547 1.077163933393232 0.05186952582097994 0.06180198821223142 0.08122547022178987
protein_altering_variant 0 nan nan nan nan nan
splice_region_variant 312 -0.003601909646959409 1.1250205871008814 0.10477292658799275 0.12483582742399137 0.16406994461438867
incomplete_terminal_codon_variant 0 nan nan nan nan nan
start_retained_variant 0 nan nan nan nan nan
stop_retained_variant 0 nan nan nan nan nan
synonymous_variant 1157 -0.11160204986189406 1.0695288791935071 0.05172395659650966 0.06162854402988385 0.0809975150107045
coding_sequence_variant 0 nan nan nan nan nan
mature_miRNA_variant 8 -0.03873555698994682 0.7870468018785076 0.45774274251677055 0.5453956081050884 0.7168056563666875
5_prime_UTR_variant 728 -0.045163393566671074 1.0853196798539846 0.06616950574391277 0.07884026216295989 0.10361863027131872
3_prime_UTR_variant 3223 -0.032965761865517924 1.080371931514401 0.03130466366016443 0.0372991737227491 0.04902177117847025
non_coding_transcript_exon_variant 5968 -0.05412820892643204 1.0794613797710944 0.022985746043102707 0.02738727188114365 0.03599470018664594
intron_variant 171365 -0.043537560804546266 1.0872941715719169 0.0043206779808326904 0.00514804184950278 0.006765997859346511
NMD_transcript_variant 0 nan nan nan nan nan
non_coding_transcript_variant 0 nan nan nan nan nan
upstream_gene_variant 14318 -0.04552652225975472 1.079652121469703 0.014842551541503086 0.017684742262216443 0.023242804116055896
downstream_gene_variant 11632 -0.040190638483310066 1.0810314133106658 0.016488343241710456 0.019645685564591182 0.02582004388489127
TFBS_ablation 0 nan nan nan nan nan
TFBS_amplification 0 nan nan nan nan nan
TF_binding_site_variant 886 -0.025854093473283175 1.113060396413824 0.06151312232810806 0.07329223085902237 0.09632693198614369
regulatory_region_ablation 0 nan nan nan nan nan
regulatory_region_amplification 0 nan nan nan nan nan
feature_elongation 0 nan nan nan nan nan
regulatory_region_variant 14072 -0.032752205185463304 1.0929223935646917 0.015155745841542584 0.018057909938859248 0.02373325306250073
feature_truncation 0 nan nan nan nan nan
intergenic_variant 106149 -0.04135382725314157 1.082296381068895 0.005464546865988651 0.0065109494573481795 0.008557247858229037
