type n muZFreq sdZFreq ci90ZFreq ci95ZFreq ci99ZFreq
transcript_ablation 0 nan nan nan nan nan
splice_acceptor_variant 13 0.2482471559327949 1.2785562940384152 0.583329688862221 0.6950311186443485 0.9134694702182866
splice_donor_variant 21 -0.1309789349644773 0.9617575287187977 0.34524058958455855 0.4113504897177719 0.5406320722005001
stop_gained 7 0.6991263025739167 1.2525823455797747 0.7787950250130015 0.9279259872495337 1.2195598689565301
frameshift_variant 0 nan nan nan nan nan
stop_lost 0 nan nan nan nan nan
start_lost 0 nan nan nan nan nan
transcript_amplification 0 nan nan nan nan nan
inframe_insertion 0 nan nan nan nan nan
inframe_deletion 0 nan nan nan nan nan
missense_variant 451 -0.03017083787953427 1.0778097664058361 0.08348717116838228 0.09947407628573207 0.130737357404105
protein_altering_variant 0 nan nan nan nan nan
splice_region_variant 221 -0.033432876150497406 1.0821794128359845 0.11974821079959681 0.14267871925058342 0.18752060244362395
incomplete_terminal_codon_variant 0 nan nan nan nan nan
start_retained_variant 0 nan nan nan nan nan
stop_retained_variant 0 nan nan nan nan nan
synonymous_variant 493 -0.05305515641067172 1.0602272711905565 0.07854913622198954 0.0935904601793918 0.12300460480720066
coding_sequence_variant 0 nan nan nan nan nan
mature_miRNA_variant 1 nan nan nan nan nan
5_prime_UTR_variant 360 -0.09020700897205257 1.025413077341249 0.08890240376807702 0.10592626831941092 0.1392173812197972
3_prime_UTR_variant 1950 -0.011197571886192645 1.0713740136204288 0.03991073307079695 0.047553213871587854 0.06249850965980118
non_coding_transcript_exon_variant 4819 -0.03679306411248567 1.0678023564134713 0.025303366971434062 0.030148692561708667 0.03962399593824568
intron_variant 129220 -0.040934295393674096 1.0711621536325011 0.0049018075193694695 0.005840451512440219 0.007676021987778573
NMD_transcript_variant 0 nan nan nan nan nan
non_coding_transcript_variant 0 nan nan nan nan nan
upstream_gene_variant 9931 -0.04288321413045207 1.0700166418322645 0.017662815953233997 0.02104505730598093 0.02765921817357494
downstream_gene_variant 9021 -0.044478492589242566 1.0674957640844902 0.01848862957225038 0.022029005447787683 0.02895240715994953
TFBS_ablation 0 nan nan nan nan nan
TFBS_amplification 0 nan nan nan nan nan
TF_binding_site_variant 602 -0.036289073105574644 1.1016569739769948 0.07386080637184025 0.08800436503878838 0.11566287976526474
regulatory_region_ablation 0 nan nan nan nan nan
regulatory_region_amplification 0 nan nan nan nan nan
feature_elongation 0 nan nan nan nan nan
regulatory_region_variant 11596 -0.05190059625518722 1.0784248701443797 0.016474099843403305 0.01962871470703372 0.025797739329244323
feature_truncation 0 nan nan nan nan nan
intergenic_variant 112043 -0.04268756046419907 1.0799154058028377 0.005307173365954467 0.006323440606243621 0.008310807653920187
