type n muZFreq sdZFreq ci90ZFreq ci95ZFreq ci99ZFreq
transcript_ablation 0 nan nan nan nan nan
splice_acceptor_variant 11 -0.07294953174141279 1.1648373623781985 0.577743212522634 0.6883748915163299 0.9047212859928908
splice_donor_variant 19 0.22570296705458587 1.0345392611636133 0.3904236153802137 0.46518558428280776 0.6113867679145474
stop_gained 10 0.08158731818101853 1.1254711996102476 0.5854641250130695 0.697574276611317 0.9168119064034451
frameshift_variant 0 nan nan nan nan nan
stop_lost 3 -0.21772688285861128 0.7472699563931393 0.7097130597410788 0.8456155605425619 1.1113804509987957
start_lost 2 0.22968247436780842 1.3191223190043067 1.534390754336162 1.8282102604856398 2.402790628066841
transcript_amplification 0 nan nan nan nan nan
inframe_insertion 0 nan nan nan nan nan
inframe_deletion 0 nan nan nan nan nan
missense_variant 946 -0.03544444432928264 1.0667774451686751 0.05705505901644182 0.06798049584937749 0.08934579454489612
protein_altering_variant 0 nan nan nan nan nan
splice_region_variant 297 -0.03466897462590203 1.0512287405573435 0.10034249687449973 0.11955701755259542 0.15713208021198255
incomplete_terminal_codon_variant 1 nan nan nan nan nan
start_retained_variant 0 nan nan nan nan nan
stop_retained_variant 1 1.4095961018248448 0.0 0.0 0.0 0.0
synonymous_variant 887 -0.0732294659435937 1.0744401387696525 0.059345298227611656 0.07070929150523941 0.09293221169260038
coding_sequence_variant 0 nan nan nan nan nan
mature_miRNA_variant 2 -0.552290015380269 0.20996149345035017 0.24422524710218185 0.29099178378132307 0.3824463443983103
5_prime_UTR_variant 772 -0.06659962953011817 1.0643573079933843 0.06301510997556517 0.07508183316237552 0.09867898072769354
3_prime_UTR_variant 3075 -0.016718687880349217 1.0864723052743226 0.03223012594825109 0.03840185219366087 0.05047100574024001
non_coding_transcript_exon_variant 5172 -0.029504417220872697 1.0839599646646012 0.02479418779559519 0.029542010990496397 0.03882664301608098
intron_variant 134610 -0.01585660473120868 1.0924356148081755 0.004898048604502563 0.005835972805364755 0.007670135687050821
NMD_transcript_variant 0 nan nan nan nan nan
non_coding_transcript_variant 0 nan nan nan nan nan
upstream_gene_variant 11188 -0.053177691308866674 1.097005334712939 0.01706076154567925 0.02032771588421357 0.026716426590680693
downstream_gene_variant 9198 -0.03842997272577616 1.072167796577063 0.018390009702393822 0.021911500922001153 0.028797972640344373
TFBS_ablation 0 nan nan nan nan nan
TFBS_amplification 0 nan nan nan nan nan
TF_binding_site_variant 544 0.02546499940566036 1.1109139917562048 0.0783514231207459 0.09335488712259085 0.12269499450397656
regulatory_region_ablation 0 nan nan nan nan nan
regulatory_region_amplification 0 nan nan nan nan nan
feature_elongation 0 nan nan nan nan nan
regulatory_region_variant 7588 -0.03339540898791545 1.0837806457948476 0.02046650247246612 0.024385619967193673 0.032049671956883116
feature_truncation 0 nan nan nan nan nan
intergenic_variant 63432 -0.034501605209153005 1.0840338420851885 0.007080346965201656 0.008436158086197718 0.011087522056145572
