type n muZFreq sdZFreq ci90ZFreq ci95ZFreq ci99ZFreq
transcript_ablation 0 nan nan nan nan nan
splice_acceptor_variant 16 -0.03396677363488426 1.2253774922477954 0.5039364936869059 0.6004349712014198 0.7891431050075802
splice_donor_variant 24 -0.21865350071282277 1.1007165967780292 0.3696032626865616 0.44037835554143506 0.5787829815687433
stop_gained 3 -0.12145106549287814 0.6870309759387635 0.6525016185902639 0.7774487370437186 1.0217897686860302
frameshift_variant 0 nan nan nan nan nan
stop_lost 5 0.2728009647728144 1.185279226574313 0.8719700596467793 1.0389430497919072 1.3654680082979354
start_lost 6 -0.24082050236242644 1.2669301697107247 0.8508303148908597 1.0137552688061306 1.3323640675737718
transcript_amplification 0 nan nan nan nan nan
inframe_insertion 0 nan nan nan nan nan
inframe_deletion 0 nan nan nan nan nan
missense_variant 1153 -0.030548100421793192 1.0842931158496187 0.05252885678312722 0.06258757403947073 0.08225795445187582
protein_altering_variant 0 nan nan nan nan nan
splice_region_variant 411 -0.023599686555691547 1.076675156882083 0.08736343140562246 0.10409259912159272 0.136807415988379
incomplete_terminal_codon_variant 0 nan nan nan nan nan
start_retained_variant 0 nan nan nan nan nan
stop_retained_variant 1 nan nan nan nan nan
synonymous_variant 1088 -0.04906710523166781 1.079891734855149 0.05385569959690894 0.06416849313674257 0.08433573383686166
coding_sequence_variant 1 -0.9076786859979268 0.0 0.0 0.0 0.0
mature_miRNA_variant 4 -0.9630493824679186 0.4311670903461996 0.3546349318097492 0.4225437485392756 0.5553432123659051
5_prime_UTR_variant 723 -0.05990231021193902 1.0927849122986582 0.06685462296098171 0.07965657203861651 0.10469149467932456
3_prime_UTR_variant 3649 -0.030821368156306678 1.0782040738900538 0.02936161495248821 0.03498405185828383 0.04597903958517303
non_coding_transcript_exon_variant 6679 -0.026061401523159253 1.0844449214202427 0.021828187709287246 0.026008053440852885 0.034182013093692364
intron_variant 209183 -0.03417799029682094 1.08742427928991 0.003911125340888269 0.0046600642359519795 0.006124655852965459
NMD_transcript_variant 0 nan nan nan nan nan
non_coding_transcript_variant 0 nan nan nan nan nan
upstream_gene_variant 15520 0.007734010406576673 1.1087925905737728 0.014640987133022474 0.017444580413814012 0.02292716282958413
downstream_gene_variant 13515 0.0014811219737373969 1.0944381815768516 0.01548635152525627 0.018451823093922362 0.024250967494869394
TFBS_ablation 0 nan nan nan nan nan
TFBS_amplification 0 nan nan nan nan nan
TF_binding_site_variant 1318 -0.02111331707045788 1.0892762920561714 0.049356715179399324 0.058808001064816214 0.07729051568518702
regulatory_region_ablation 0 nan nan nan nan nan
regulatory_region_amplification 0 nan nan nan nan nan
feature_elongation 0 nan nan nan nan nan
regulatory_region_variant 16237 -0.029941685202265002 1.0994010826629164 0.014192835437503217 0.016910612436174043 0.02222537634468589
feature_truncation 0 nan nan nan nan nan
intergenic_variant 119504 -0.01718989872583885 1.0956460714588288 0.005213687144683501 0.006212052768133533 0.00816441220954693
