type n muZFreq sdZFreq ci90ZFreq ci95ZFreq ci99ZFreq
transcript_ablation 0 nan nan nan nan nan
splice_acceptor_variant 15 -0.0065089607921887446 1.0865494052689766 0.46149792340773566 0.5498698661879404 0.7226861098470074
splice_donor_variant 21 -0.0820306124162678 1.0843142945335704 0.3892345993261137 0.4637688843034546 0.6095248193702546
stop_gained 4 -0.041985179576218945 1.2989609521074341 1.0683953831083646 1.2729817330652855 1.6730617063143751
frameshift_variant 0 nan nan nan nan nan
stop_lost 0 nan nan nan nan nan
start_lost 2 1.655076868468888 1.0074380938506275 1.1718425763103193 1.3962379632633592 1.835055608860415
transcript_amplification 0 nan nan nan nan nan
inframe_insertion 0 nan nan nan nan nan
inframe_deletion 0 nan nan nan nan nan
missense_variant 464 -0.06576315745523455 1.1023074922283442 0.0841801453464011 0.10029974764677578 0.1318225254786196
protein_altering_variant 0 nan nan nan nan nan
splice_region_variant 176 -0.11221629652401831 1.0845802959648838 0.13448420454813123 0.16023649903607126 0.21059654159026509
incomplete_terminal_codon_variant 0 nan nan nan nan nan
start_retained_variant 0 nan nan nan nan nan
stop_retained_variant 1 nan nan nan nan nan
synonymous_variant 451 -0.13638272631715298 1.0390336614231372 0.08048357311718891 0.09589532116090593 0.12603385066861925
coding_sequence_variant 0 nan nan nan nan nan
mature_miRNA_variant 2 -1.1003574813950951 0.4222301963492808 0.4911342186741999 0.5851811967181956 0.7690952871153428
5_prime_UTR_variant 412 0.008406115509351615 1.1477496843820845 0.09301746002009693 0.11082931406649847 0.14566138420168373
3_prime_UTR_variant 2038 0.00036096983054519706 1.1087561728792 0.040401720809572536 0.04813822053906515 0.06326737556562849
non_coding_transcript_exon_variant 4521 -0.03925394305918492 1.0831939920400806 0.02650055023127237 0.03157512367981389 0.04149873397918397
intron_variant 108467 -0.043782925842016804 1.0775666210642636 0.005382217179683544 0.006412854511963372 0.008428323072866145
NMD_transcript_variant 0 nan nan nan nan nan
non_coding_transcript_variant 0 nan nan nan nan nan
upstream_gene_variant 7881 0.0046149873118155275 1.1100688058431856 0.020569566409683986 0.024508419551963898 0.03221106569686684
downstream_gene_variant 7299 -0.024084430836942228 1.0889516464098346 0.020967314831263368 0.024982332564909546 0.032833922799595405
TFBS_ablation 0 nan nan nan nan nan
TFBS_amplification 0 nan nan nan nan nan
TF_binding_site_variant 534 -0.08726989767452079 1.142518842166612 0.08133147430183008 0.09690558640218051 0.12736162784286584
regulatory_region_ablation 0 nan nan nan nan nan
regulatory_region_amplification 0 nan nan nan nan nan
feature_elongation 0 nan nan nan nan nan
regulatory_region_variant 8199 -0.03501939929355919 1.0954732055327878 0.019901564505179586 0.023712502389150146 0.031165003140025904
feature_truncation 0 nan nan nan nan nan
intergenic_variant 74644 -0.016859677619546293 1.0942036166991915 0.006588197290733353 0.007849766984703568 0.010316836608467548
