type n muZFreq sdZFreq ci90ZFreq ci95ZFreq ci99ZFreq
transcript_ablation 0 nan nan nan nan nan
splice_acceptor_variant 9 0.02157470839915543 0.7004902408386088 0.38410214872650383 0.4576536240145577 0.6014876201334187
splice_donor_variant 18 -0.11572081866528114 1.2489449395601395 0.4842536941235593 0.576983124913177 0.7583206784573184
stop_gained 8 0.29601633511642966 1.144736147887024 0.6657731948611312 0.7932616789834754 1.042572492378282
frameshift_variant 0 nan nan nan nan nan
stop_lost 1 1.4748307886566976 0.0 0.0 0.0 0.0
start_lost 6 -0.08432862741237039 1.4555194275863532 0.9774809081907189 1.1646581033761756 1.5306935072944023
transcript_amplification 0 nan nan nan nan nan
inframe_insertion 0 nan nan nan nan nan
inframe_deletion 0 nan nan nan nan nan
missense_variant 727 -0.06885025184539514 1.08408465451333 0.06613965021403148 0.07880468961671835 0.1035718777819727
protein_altering_variant 0 nan nan nan nan nan
splice_region_variant 195 -0.02066701568965098 1.0806211531119958 0.12729814091547614 0.15167438066524816 0.19934347173146902
incomplete_terminal_codon_variant 1 2.0529368070574203 0.0 0.0 0.0 0.0
start_retained_variant 0 nan nan nan nan nan
stop_retained_variant 0 nan nan nan nan nan
synonymous_variant 663 -0.05296943549224716 1.1113390836142452 0.07099957122734663 0.08459523380279597 0.11118230728367472
coding_sequence_variant 0 nan nan nan nan nan
mature_miRNA_variant 1 1.5561767115699503 0.0 0.0 0.0 0.0
5_prime_UTR_variant 454 -0.03359877694625401 1.0956716625562626 0.08458987933639664 0.10078794133698322 0.13246415147146368
3_prime_UTR_variant 1984 -0.13430464243803045 1.0707853207364109 0.039545536992608966 0.04711808662949153 0.061926628141617444
non_coding_transcript_exon_variant 4837 -0.040741335607194736 1.0889914732165258 0.02575741870818376 0.030689690375708307 0.04033502163664521
intron_variant 57648 -0.022662339851421364 1.106917465473248 0.007583837520342818 0.00903606172636591 0.011875966840366625
NMD_transcript_variant 0 nan nan nan nan nan
non_coding_transcript_variant 0 nan nan nan nan nan
upstream_gene_variant 8174 -0.05485178861545987 1.0804740571326843 0.019659068197794314 0.023423570618648547 0.030785264241652375
downstream_gene_variant 5511 -0.03620159266554115 1.0961483134465901 0.024289580639250134 0.028940776931872497 0.03803644968188957
TFBS_ablation 0 nan nan nan nan nan
TFBS_amplification 0 nan nan nan nan nan
TF_binding_site_variant 295 -0.007901496741154765 1.1089683083431625 0.10621210827550782 0.1265505970942221 0.1663236418952633
regulatory_region_ablation 0 nan nan nan nan nan
regulatory_region_amplification 0 nan nan nan nan nan
feature_elongation 0 nan nan nan nan nan
regulatory_region_variant 3366 -0.004254707265226325 1.1047055929642813 0.03132242653161122 0.03732033799511124 0.04904958707928906
feature_truncation 0 nan nan nan nan nan
intergenic_variant 17662 -0.009140597960700618 1.1182195342916728 0.013841177458481502 0.016491615695212004 0.021674694913707205
