type n muZFreq sdZFreq ci90ZFreq ci95ZFreq ci99ZFreq
transcript_ablation 0 nan nan nan nan nan
splice_acceptor_variant 20 0.15242882926804172 1.0927861555601608 0.401963009171673 0.47893464922582313 0.629456967553939
splice_donor_variant 43 0.035999571790038355 1.19297074321554 0.2992688174378963 0.3565756122664296 0.46864223326445037
stop_gained 28 -0.22082738903121837 0.8926222915126177 0.27749465027146103 0.3306319237276983 0.43454481404211776
frameshift_variant 0 nan nan nan nan nan
stop_lost 5 0.29782914361763124 1.2378347386807085 0.9106333821776476 1.0850099872754948 1.4260131261335076
start_lost 6 0.2178705420493058 1.0200591662288945 0.6850395407412257 0.8162173251384818 1.0727427701820047
transcript_amplification 0 nan nan nan nan nan
inframe_insertion 0 nan nan nan nan nan
inframe_deletion 0 nan nan nan nan nan
missense_variant 1497 -0.05206692963742585 1.0885736823623162 0.04628207615426365 0.05514460137529286 0.07247576180752777
protein_altering_variant 0 nan nan nan nan nan
splice_region_variant 482 -0.02796105766787438 1.0981213879267027 0.0822797064282364 0.09803539489321783 0.12884651900251487
incomplete_terminal_codon_variant 0 nan nan nan nan nan
start_retained_variant 0 nan nan nan nan nan
stop_retained_variant 3 0.18672817228964567 0.8052558463977596 0.7647846480806184 0.9112327721811623 1.1976202148666704
synonymous_variant 1455 -0.0741760981301096 1.0818691171722234 0.0466561747887078 0.05559033591846036 0.07306158434997648
coding_sequence_variant 0 nan nan nan nan nan
mature_miRNA_variant 7 0.37537079068339924 1.1085152141540542 0.6892210615780365 0.8211995627312775 1.0792908538753934
5_prime_UTR_variant 1148 -0.10035190884832405 1.073590866977245 0.05212352357642539 0.062104623835740884 0.08162321989840231
3_prime_UTR_variant 3785 -0.06827963424282789 1.0832809956174958 0.028965036799589564 0.03451153320802161 0.04535801507339983
non_coding_transcript_exon_variant 6922 -0.06905987678418903 1.0868956123130555 0.02149007545462471 0.02560519628636136 0.03365254369064636
intron_variant 115495 -0.06456507375704366 1.0835935240094319 0.005245063030666088 0.006249436802495765 0.008213545511851576
NMD_transcript_variant 0 nan nan nan nan nan
non_coding_transcript_variant 0 nan nan nan nan nan
upstream_gene_variant 12250 -0.05988513221795517 1.0726567731180232 0.015942581188099308 0.01899541588369279 0.024965403732853383
downstream_gene_variant 8659 -0.06930610529202223 1.0656641591043634 0.018838763414796244 0.022446186196352972 0.02950070185806391
TFBS_ablation 0 nan nan nan nan nan
TFBS_amplification 0 nan nan nan nan nan
TF_binding_site_variant 624 -0.11662208861878084 1.0501639858533174 0.06915613732669527 0.08239880192116884 0.10829556823925048
regulatory_region_ablation 0 nan nan nan nan nan
regulatory_region_amplification 0 nan nan nan nan nan
feature_elongation 0 nan nan nan nan nan
regulatory_region_variant 6706 -0.0641321407805745 1.0748583621749734 0.02159162690973088 0.02572619376478573 0.033811568948004106
feature_truncation 0 nan nan nan nan nan
intergenic_variant 33496 -0.07689901972835508 1.0613760275678759 0.009539787540598671 0.01136655536752182 0.014938901340171536
