type n muZFreq sdZFreq ci90ZFreq ci95ZFreq ci99ZFreq
transcript_ablation 0 nan nan nan nan nan
splice_acceptor_variant 23 0.01174395551022283 1.1212238879004892 0.3845867576103418 0.458231030344237 0.6022464970238544
splice_donor_variant 37 0.007394868648542971 1.1295977918699862 0.3054842858603303 0.3639812767697552 0.47837539232596404
stop_gained 29 0.0729110548386522 1.0979089529132755 0.3353769647215978 0.3995980856257335 0.5251860553938211
frameshift_variant 0 nan nan nan nan nan
stop_lost 9 0.4853160772253637 1.168743400396279 0.6408609645506265 0.7635790215922357 1.0035609998069384
start_lost 9 -0.0431587512647119 1.2560740905644767 0.6887472929928548 0.8206350725021248 1.078548952431364
transcript_amplification 0 nan nan nan nan nan
inframe_insertion 0 nan nan nan nan nan
inframe_deletion 0 nan nan nan nan nan
missense_variant 2415 -0.014994567155494382 1.0826772810030434 0.036241516184545616 0.04318138098584159 0.05675267215282037
protein_altering_variant 0 nan nan nan nan nan
splice_region_variant 569 0.019993425375562056 1.1388942500937078 0.07854041097127894 0.09358006413599192 0.12299094143587509
incomplete_terminal_codon_variant 1 nan nan nan nan nan
start_retained_variant 0 nan nan nan nan nan
stop_retained_variant 6 -0.230234304964288 1.2367571018602224 0.8305670348504706 0.9896117862048159 1.300632633297758
synonymous_variant 2314 -0.06448793347672652 1.0631117421300902 0.036354915534757726 0.04331649510524324 0.05693025070974827
coding_sequence_variant 1 nan nan nan nan nan
mature_miRNA_variant 8 -0.6542909995947435 0.6275445478622865 0.36497697685108155 0.43486618518426734 0.5715384148136086
5_prime_UTR_variant 1538 0.0028936719539050864 1.1164699676442364 0.04683114539366022 0.05579881153287175 0.0733355808717743
3_prime_UTR_variant 5279 -0.0039219909996519265 1.0927012238727463 0.02473953319677059 0.02947689061742879 0.03874105624004927
non_coding_transcript_exon_variant 7178 -0.012927327432972093 1.094115978531912 0.021243571649853955 0.0253114896253579 0.03326652922189896
intron_variant 94930 -0.01668613618771112 1.0981987942668068 0.005863340619259794 0.00698610797188401 0.009181741905904699
NMD_transcript_variant 0 nan nan nan nan nan
non_coding_transcript_variant 0 nan nan nan nan nan
upstream_gene_variant 16674 0.006117571568033515 1.101054806107502 0.01402668166027539 0.016712641978200465 0.021965186599920614
downstream_gene_variant 10420 -0.03804632832607718 1.0727000301501068 0.01728662996419737 0.020596835702022396 0.027070126922658005
TFBS_ablation 0 nan nan nan nan nan
TFBS_amplification 0 nan nan nan nan nan
TF_binding_site_variant 438 -0.07224219066709336 1.0653765784879823 0.08373981400580502 0.09977509753883151 0.13113298533675
regulatory_region_ablation 0 nan nan nan nan nan
regulatory_region_amplification 0 nan nan nan nan nan
feature_elongation 0 nan nan nan nan nan
regulatory_region_variant 3375 0.0038656817727969967 1.1185919514292106 0.03167383892665821 0.03773904212537999 0.04959988393621371
feature_truncation 0 nan nan nan nan nan
intergenic_variant 22623 -0.039991049925068176 1.0676378230053387 0.01167655570629931 0.013912491905377902 0.018284989361353813
