"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"R-HSA-73863"	"RNA Polymerase I Transcription Termination"	"2/37"	"32/10654"	0.00545149452948201	0.199235622460413	0.184041498728201	"64425/7270"	2
"R-HSA-427413"	"NoRC negatively regulates rRNA expression"	"3/37"	"107/10654"	0.00597199030021174	0.199235622460413	0.184041498728201	"8932/64425/7270"	3
"R-HSA-5250941"	"Negative epigenetic regulation of rRNA expression"	"3/37"	"110/10654"	0.00644748399367256	0.199235622460413	0.184041498728201	"8932/64425/7270"	3
"R-HSA-73854"	"RNA Polymerase I Promoter Clearance"	"3/37"	"110/10654"	0.00644748399367256	0.199235622460413	0.184041498728201	"8932/64425/7270"	3
"R-HSA-73864"	"RNA Polymerase I Transcription"	"3/37"	"112/10654"	0.00677672185239499	0.199235622460413	0.184041498728201	"8932/64425/7270"	3
"R-HSA-73762"	"RNA Polymerase I Transcription Initiation"	"2/37"	"47/10654"	0.0114996328563909	0.281741004981576	0.260254848855162	"64425/7270"	2
"R-HSA-212165"	"Epigenetic regulation of gene expression"	"3/37"	"149/10654"	0.0147160892321599	0.309037873875357	0.285470001646409	"8932/64425/7270"	3
"R-HSA-1650814"	"Collagen biosynthesis and modifying enzymes"	"2/37"	"67/10654"	0.0225225400115705	0.379253268820968	0.35033062425997	"9509/1289"	2
"R-HSA-6807505"	"RNA polymerase II transcribes snRNA genes"	"2/37"	"74/10654"	0.0271008117360096	0.379253268820968	0.35033062425997	"55726/80789"	2
"R-HSA-216083"	"Integrin cell surface interactions"	"2/37"	"85/10654"	0.0349800844130741	0.379253268820968	0.35033062425997	"1289/3696"	2
"R-HSA-189451"	"Heme biosynthesis"	"1/37"	"11/10654"	0.0375624573926269	0.379253268820968	0.35033062425997	"211"	1
"R-HSA-400451"	"Free fatty acids regulate insulin secretion"	"1/37"	"11/10654"	0.0375624573926269	0.379253268820968	0.35033062425997	"2182"	1
"R-HSA-1474290"	"Collagen formation"	"2/37"	"90/10654"	0.0388221360868349	0.379253268820968	0.35033062425997	"9509/1289"	2
"R-HSA-3371511"	"HSF1 activation"	"1/37"	"12/10654"	0.040908336287344	0.379253268820968	0.35033062425997	"3297"	1
"R-HSA-1483213"	"Synthesis of PE"	"1/37"	"13/10654"	0.0442428966667244	0.379253268820968	0.35033062425997	"85465"	1
"R-HSA-3371568"	"Attenuation phase"	"1/37"	"14/10654"	0.0475661757592277	0.379253268820968	0.35033062425997	"3297"	1
"R-HSA-5682910"	"LGI-ADAM interactions"	"1/37"	"14/10654"	0.0475661757592277	0.379253268820968	0.35033062425997	"53616"	1
"R-HSA-15869"	"Metabolism of nucleotides"	"2/37"	"101/10654"	0.0478079699085658	0.379253268820968	0.35033062425997	"51727/7372"	2
"R-HSA-8956320"	"Nucleobase biosynthesis"	"1/37"	"15/10654"	0.0508782106743511	0.379253268820968	0.35033062425997	"7372"	1
"R-HSA-5250913"	"Positive epigenetic regulation of rRNA expression"	"2/37"	"106/10654"	0.0521213128103869	0.379253268820968	0.35033062425997	"64425/7270"	2
"R-HSA-189445"	"Metabolism of porphyrins"	"1/37"	"16/10654"	0.0541790384029954	0.379253268820968	0.35033062425997	"211"	1
"R-HSA-9034015"	"Signaling by NTRK3 (TRKC)"	"1/37"	"17/10654"	0.0574686958178378	0.383995376601007	0.35471108901919	"4916"	1
"R-HSA-1989781"	"PPARA activates gene expression"	"2/37"	"117/10654"	0.06207742280072	0.391712679874288	0.361839854663682	"211/9862"	2
"R-HSA-400206"	"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)"	"2/37"	"119/10654"	0.0639530905917205	0.391712679874288	0.361839854663682	"211/9862"	2
"R-HSA-388844"	"Receptor-type tyrosine-protein phosphatases"	"1/37"	"20/10654"	0.0672710131406087	0.395553557266779	0.365387818742675	"4916"	1
"R-HSA-5620916"	"VxPx cargo-targeting to cilium"	"1/37"	"21/10654"	0.07051635567529	0.398688626317986	0.368283800895239	"8729"	1
"R-HSA-3371571"	"HSF1-dependent transactivation"	"1/37"	"24/10654"	0.0801866015814764	0.405206756877037	0.374304845235501	"3297"	1
"R-HSA-75876"	"Synthesis of very long-chain fatty acyl-CoAs"	"1/37"	"24/10654"	0.0801866015814764	0.405206756877037	0.374304845235501	"2182"	1
"R-HSA-5663220"	"RHO GTPases Activate Formins"	"2/37"	"140/10654"	0.0847474828774876	0.405206756877037	0.374304845235501	"1855/114793"	2
"R-HSA-1474244"	"Extracellular matrix organization"	"3/37"	"301/10654"	0.0858405506307368	0.405206756877037	0.374304845235501	"9509/1289/3696"	3
"R-HSA-2173788"	"Downregulation of TGF-beta receptor signaling"	"1/37"	"26/10654"	0.0865789743700088	0.405206756877037	0.374304845235501	"9372"	1
"R-HSA-3000170"	"Syndecan interactions"	"1/37"	"27/10654"	0.0897589308950666	0.405206756877037	0.374304845235501	"1289"	1
"R-HSA-5601884"	"PIWI-interacting RNA (piRNA) biogenesis"	"1/37"	"29/10654"	0.0960865621878871	0.405206756877037	0.374304845235501	"4603"	1
"R-HSA-499943"	"Interconversion of nucleotide di- and triphosphates"	"1/37"	"30/10654"	0.0992343078066212	0.405206756877037	0.374304845235501	"51727"	1
"R-HSA-5683826"	"Surfactant metabolism"	"1/37"	"30/10654"	0.0992343078066212	0.405206756877037	0.374304845235501	"7270"	1
"R-HSA-8874081"	"MET activates PTK2 signaling"	"1/37"	"30/10654"	0.0992343078066212	0.405206756877037	0.374304845235501	"1289"	1
"R-HSA-4641262"	"Disassembly of the destruction complex and recruitment of AXIN to the membrane"	"1/37"	"31/10654"	0.102371387118665	0.406718754228211	0.375701534518004	"1855"	1
"R-HSA-2173789"	"TGF-beta receptor signaling activates SMADs"	"1/37"	"32/10654"	0.105497835266703	0.408110046952773	0.376986724360242	"9372"	1
"R-HSA-190861"	"Gap junction assembly"	"1/37"	"36/10654"	0.117898015142721	0.424027392209693	0.391690179699609	"2709"	1
"R-HSA-5083635"	"Defective B3GALTL causes Peters-plus syndrome (PpS)"	"1/37"	"37/10654"	0.120971830686112	0.424027392209693	0.391690179699609	"9509"	1
"R-HSA-75105"	"Fatty acyl-CoA biosynthesis"	"1/37"	"37/10654"	0.120971830686112	0.424027392209693	0.391690179699609	"2182"	1
"R-HSA-2129379"	"Molecules associated with elastic fibres"	"1/37"	"38/10654"	0.124035223571543	0.424027392209693	0.391690179699609	"3696"	1
"R-HSA-5173214"	"O-glycosylation of TSR domain-containing proteins"	"1/37"	"38/10654"	0.124035223571543	0.424027392209693	0.391690179699609	"9509"	1
"R-HSA-390471"	"Association of TriC/CCT with target proteins during biosynthesis"	"1/37"	"39/10654"	0.127088228161581	0.424590216812556	0.392210082125455	"22803"	1
"R-HSA-8875878"	"MET promotes cell motility"	"1/37"	"41/10654"	0.133163209355783	0.43499981722889	0.401825824722712	"1289"	1
"R-HSA-419037"	"NCAM1 interactions"	"1/37"	"42/10654"	0.136185254136131	0.435200703435026	0.402011390928166	"1289"	1
"R-HSA-8948216"	"Collagen chain trimerization"	"1/37"	"44/10654"	0.142198621685474	0.437113988429524	0.403778764822117	"1289"	1
"R-HSA-1566948"	"Elastic fibre formation"	"1/37"	"45/10654"	0.145190011977429	0.437113988429524	0.403778764822117	"3696"	1
"R-HSA-1660662"	"Glycosphingolipid metabolism"	"1/37"	"46/10654"	0.148171251449277	0.437113988429524	0.403778764822117	"5660"	1
"R-HSA-190828"	"Gap junction trafficking"	"1/37"	"47/10654"	0.1511423735926	0.437113988429524	0.403778764822117	"2709"	1
"R-HSA-157858"	"Gap junction trafficking and regulation"	"1/37"	"49/10654"	0.157054399323563	0.437113988429524	0.403778764822117	"2709"	1
"R-HSA-5620920"	"Cargo trafficking to the periciliary membrane"	"1/37"	"51/10654"	0.162926354961879	0.437113988429524	0.403778764822117	"8729"	1
