"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"R-HSA-1660514"	"Synthesis of PIPs at the Golgi membrane"	"2/33"	"18/10654"	0.00138004591823455	0.141955282881422	0.137567358514995	"5298/22908"	2
"R-HSA-446193"	"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein"	"3/33"	"78/10654"	0.00175853986945299	0.141955282881422	0.137567358514995	"79087/22845/5238"	3
"R-HSA-446203"	"Asparagine N-linked glycosylation"	"5/33"	"304/10654"	0.00225325845843527	0.141955282881422	0.137567358514995	"79087/84516/22845/10299/5238"	5
"R-HSA-6784531"	"tRNA processing in the nucleus"	"2/33"	"57/10654"	0.0133519303804369	0.307094719747851	0.29760223467628	"283742/5903"	2
"R-HSA-446219"	"Synthesis of substrates in N-glycan biosythesis"	"2/33"	"63/10654"	0.016151190135874	0.307094719747851	0.29760223467628	"22845/5238"	2
"R-HSA-1483255"	"PI Metabolism"	"2/33"	"84/10654"	0.0276912439993036	0.307094719747851	0.29760223467628	"5298/22908"	2
"R-HSA-381183"	"ATF6 (ATF6-alpha) activates chaperone genes"	"1/33"	"10/10654"	0.0305588260532701	0.307094719747851	0.29760223467628	"4802"	1
"R-HSA-381033"	"ATF6 (ATF6-alpha) activates chaperones"	"1/33"	"12/10654"	0.0365609802609866	0.307094719747851	0.29760223467628	"4802"	1
"R-HSA-5693607"	"Processing of DNA double-strand break ends"	"2/33"	"98/10654"	0.0367589556742426	0.307094719747851	0.29760223467628	"580/6047"	2
"R-HSA-174490"	"Membrane binding and targetting of GAG proteins"	"1/33"	"14/10654"	0.0425270923430195	0.307094719747851	0.29760223467628	"7251"	1
"R-HSA-174495"	"Synthesis And Processing Of GAG, GAGPOL Polyproteins"	"1/33"	"14/10654"	0.0425270923430195	0.307094719747851	0.29760223467628	"7251"	1
"R-HSA-1855183"	"Synthesis of IP2, IP, and Ins in the cytosol"	"1/33"	"14/10654"	0.0425270923430195	0.307094719747851	0.29760223467628	"3632"	1
"R-HSA-72306"	"tRNA processing"	"2/33"	"107/10654"	0.0431123407073639	0.307094719747851	0.29760223467628	"283742/5903"	2
"R-HSA-175474"	"Assembly Of The HIV Virion"	"1/33"	"16/10654"	0.0484573720034563	0.307094719747851	0.29760223467628	"7251"	1
"R-HSA-9614657"	"FOXO-mediated transcription of cell death genes"	"1/33"	"16/10654"	0.0484573720034563	0.307094719747851	0.29760223467628	"4802"	1
"R-HSA-1989781"	"PPARA activates gene expression"	"2/33"	"117/10654"	0.0506161944721823	0.307094719747851	0.29760223467628	"9440/4802"	2
"R-HSA-3781860"	"Diseases associated with N-glycosylation of proteins"	"1/33"	"17/10654"	0.0514091398850027	0.307094719747851	0.29760223467628	"79087"	1
"R-HSA-400206"	"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)"	"2/33"	"119/10654"	0.0521702933741141	0.307094719747851	0.29760223467628	"9440/4802"	2
"R-HSA-5609975"	"Diseases associated with glycosylation precursor biosynthesis"	"1/33"	"18/10654"	0.0543520277654003	0.307094719747851	0.29760223467628	"22845"	1
"R-HSA-73780"	"RNA Polymerase III Chain Elongation"	"1/33"	"18/10654"	0.0543520277654003	0.307094719747851	0.29760223467628	"171568"	1
"R-HSA-5693567"	"HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)"	"2/33"	"132/10654"	0.0626789534137251	0.307094719747851	0.29760223467628	"580/6047"	2
"R-HSA-901032"	"ER Quality Control Compartment (ERQC)"	"1/33"	"21/10654"	0.0631276698539973	0.307094719747851	0.29760223467628	"10299"	1
"R-HSA-194840"	"Rho GTPase cycle"	"2/33"	"138/10654"	0.0677546020563711	0.307094719747851	0.29760223467628	"57514/9181"	2
"R-HSA-5693538"	"Homology Directed Repair"	"2/33"	"138/10654"	0.0677546020563711	0.307094719747851	0.29760223467628	"580/6047"	2
"R-HSA-162599"	"Late Phase of HIV Life Cycle"	"2/33"	"139/10654"	0.0686136800512497	0.307094719747851	0.29760223467628	"5903/7251"	2
"R-HSA-73980"	"RNA Polymerase III Transcription Termination"	"1/33"	"23/10654"	0.0689341704659987	0.307094719747851	0.29760223467628	"171568"	1
"R-HSA-983168"	"Antigen processing: Ubiquitination & Proteasome degradation"	"3/33"	"309/10654"	0.0695655906457327	0.307094719747851	0.29760223467628	"57520/122769/6047"	3
"R-HSA-68875"	"Mitotic Prophase"	"2/33"	"142/10654"	0.0712128415299519	0.307094719747851	0.29760223467628	"23310/5903"	2
"R-HSA-3781865"	"Diseases of glycosylation"	"2/33"	"143/10654"	0.0720864403944694	0.307094719747851	0.29760223467628	"79087/22845"	2
"R-HSA-5693554"	"Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)"	"1/33"	"26/10654"	0.0775785413149668	0.307094719747851	0.29760223467628	"580"	1
"R-HSA-901042"	"Calnexin/calreticulin cycle"	"1/33"	"26/10654"	0.0775785413149668	0.307094719747851	0.29760223467628	"10299"	1
"R-HSA-162587"	"HIV Life Cycle"	"2/33"	"152/10654"	0.0801054844679259	0.307094719747851	0.29760223467628	"5903/7251"	2
"R-HSA-380994"	"ATF4 activates genes in response to endoplasmic reticulum  stress"	"1/33"	"27/10654"	0.0804426651516816	0.307094719747851	0.29760223467628	"4802"	1
"R-HSA-76066"	"RNA Polymerase III Transcription Initiation From Type 2 Promoter"	"1/33"	"27/10654"	0.0804426651516816	0.307094719747851	0.29760223467628	"171568"	1
"R-HSA-76061"	"RNA Polymerase III Transcription Initiation From Type 1 Promoter"	"1/33"	"28/10654"	0.0832981645447362	0.307094719747851	0.29760223467628	"171568"	1
"R-HSA-76071"	"RNA Polymerase III Transcription Initiation From Type 3 Promoter"	"1/33"	"28/10654"	0.0832981645447362	0.307094719747851	0.29760223467628	"171568"	1
"R-HSA-73894"	"DNA Repair"	"3/33"	"334/10654"	0.0835083579865656	0.307094719747851	0.29760223467628	"580/51138/6047"	3
"R-HSA-162588"	"Budding and maturation of HIV virion"	"1/33"	"29/10654"	0.0861450646548459	0.307094719747851	0.29760223467628	"7251"	1
"R-HSA-168271"	"Transport of Ribonucleoproteins into the Host Nucleus"	"1/33"	"31/10654"	0.091813167314071	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-168333"	"NEP/NS2 Interacts with the Cellular Export Machinery"	"1/33"	"31/10654"	0.091813167314071	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-170822"	"Regulation of Glucokinase by Glucokinase Regulatory Protein"	"1/33"	"31/10654"	0.091813167314071	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-5619107"	"Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)"	"1/33"	"31/10654"	0.091813167314071	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-5693532"	"DNA Double-Strand Break Repair"	"2/33"	"166/10654"	0.0931041298075396	0.307094719747851	0.29760223467628	"580/6047"	2
"R-HSA-381042"	"PERK regulates gene expression"	"1/33"	"32/10654"	0.0946344198301809	0.307094719747851	0.29760223467628	"4802"	1
"R-HSA-917729"	"Endosomal Sorting Complex Required For Transport (ESCRT)"	"1/33"	"32/10654"	0.0946344198301809	0.307094719747851	0.29760223467628	"7251"	1
"R-HSA-1592389"	"Activation of Matrix Metalloproteinases"	"1/33"	"33/10654"	0.0974471729977203	0.307094719747851	0.29760223467628	"4323"	1
"R-HSA-168274"	"Export of Viral Ribonucleoproteins from Nucleus"	"1/33"	"33/10654"	0.0974471729977203	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-180746"	"Nuclear import of Rev protein"	"1/33"	"33/10654"	0.0974471729977203	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-180910"	"Vpr-mediated nuclear import of PICs"	"1/33"	"33/10654"	0.0974471729977203	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-5693568"	"Resolution of D-loop Structures through Holliday Junction Intermediates"	"1/33"	"33/10654"	0.0974471729977203	0.307094719747851	0.29760223467628	"580"	1
"R-HSA-159227"	"Transport of the SLBP independent Mature mRNA"	"1/33"	"34/10654"	0.100251451624128	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-165054"	"Rev-mediated nuclear export of HIV RNA"	"1/33"	"34/10654"	0.100251451624128	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-4085377"	"SUMOylation of SUMOylation proteins"	"1/33"	"34/10654"	0.100251451624128	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-5693537"	"Resolution of D-Loop Structures"	"1/33"	"34/10654"	0.100251451624128	0.307094719747851	0.29760223467628	"580"	1
"R-HSA-159230"	"Transport of the SLBP Dependant Mature mRNA"	"1/33"	"35/10654"	0.103047280446765	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-3301854"	"Nuclear Pore Complex (NPC) Disassembly"	"1/33"	"35/10654"	0.103047280446765	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-532668"	"N-glycan trimming in the ER and Calnexin/Calreticulin cycle"	"1/33"	"35/10654"	0.103047280446765	0.307094719747851	0.29760223467628	"10299"	1
"R-HSA-9615710"	"Microautophagy"	"1/33"	"35/10654"	0.103047280446765	0.307094719747851	0.29760223467628	"7251"	1
"R-HSA-176033"	"Interactions of Vpr with host cellular proteins"	"1/33"	"36/10654"	0.105834684133106	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-177243"	"Interactions of Rev with host cellular proteins"	"1/33"	"36/10654"	0.105834684133106	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-76046"	"RNA Polymerase III Transcription Initiation"	"1/33"	"36/10654"	0.105834684133106	0.307094719747851	0.29760223467628	"171568"	1
"R-HSA-983169"	"Class I MHC mediated antigen processing & presentation"	"3/33"	"371/10654"	0.106179865304729	0.307094719747851	0.29760223467628	"57520/122769/6047"	3
"R-HSA-5685938"	"HDR through Single Strand Annealing (SSA)"	"1/33"	"37/10654"	0.108613687280931	0.307094719747851	0.29760223467628	"580"	1
"R-HSA-5689901"	"Metalloprotease DUBs"	"1/33"	"37/10654"	0.108613687280931	0.307094719747851	0.29760223467628	"580"	1
"R-HSA-3232142"	"SUMOylation of ubiquitinylation proteins"	"1/33"	"38/10654"	0.111384314418515	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-5696394"	"DNA Damage Recognition in GG-NER"	"1/33"	"38/10654"	0.111384314418515	0.307094719747851	0.29760223467628	"51138"	1
"R-HSA-5693616"	"Presynaptic phase of homologous DNA pairing and strand exchange"	"1/33"	"39/10654"	0.114146590004818	0.307094719747851	0.29760223467628	"580"	1
"R-HSA-168276"	"NS1 Mediated Effects on Host Pathways"	"1/33"	"40/10654"	0.116900538429673	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-159231"	"Transport of Mature mRNA Derived from an Intronless Transcript"	"1/33"	"41/10654"	0.119646184013979	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-74158"	"RNA Polymerase III Transcription"	"1/33"	"41/10654"	0.119646184013979	0.307094719747851	0.29760223467628	"171568"	1
"R-HSA-749476"	"RNA Polymerase III Abortive And Retractive Initiation"	"1/33"	"41/10654"	0.119646184013979	0.307094719747851	0.29760223467628	"171568"	1
"R-HSA-159234"	"Transport of Mature mRNAs Derived from Intronless Transcripts"	"1/33"	"42/10654"	0.122383551009884	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-168253"	"Host Interactions with Influenza Factors"	"1/33"	"42/10654"	0.122383551009884	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-2426168"	"Activation of gene expression by SREBF (SREBP)"	"1/33"	"42/10654"	0.122383551009884	0.307094719747851	0.29760223467628	"4802"	1
"R-HSA-5693579"	"Homologous DNA Pairing and Strand Exchange"	"1/33"	"42/10654"	0.122383551009884	0.307094719747851	0.29760223467628	"580"	1
"R-HSA-168325"	"Viral Messenger RNA Synthesis"	"1/33"	"43/10654"	0.125112663600977	0.307094719747851	0.29760223467628	"5903"	1
"R-HSA-975634"	"Retinoid metabolism and transport"	"1/33"	"43/10654"	0.125112663600977	0.307094719747851	0.29760223467628	"29967"	1
"R-HSA-4615885"	"SUMOylation of DNA replication proteins"	"1/33"	"45/10654"	0.130546221961399	0.316323537829544	0.306545784362799	"5903"	1
"R-HSA-4570464"	"SUMOylation of RNA binding proteins"	"1/33"	"47/10654"	0.135947051199852	0.32117490845965	0.311247196168082	"5903"	1
"R-HSA-6806667"	"Metabolism of fat-soluble vitamins"	"1/33"	"47/10654"	0.135947051199852	0.32117490845965	0.311247196168082	"29967"	1
"R-HSA-1483257"	"Phospholipid metabolism"	"2/33"	"212/10654"	0.139495281990457	0.325488991311067	0.315427928087584	"5298/22908"	2
"R-HSA-1483249"	"Inositol phosphate metabolism"	"1/33"	"50/10654"	0.143987345513932	0.331873271977233	0.321614866744854	"3632"	1
"R-HSA-6811436"	"COPI-independent Golgi-to-ER retrograde traffic"	"1/33"	"51/10654"	0.14665128531005	0.333585670368068	0.323274333857108	"84516"	1
"R-HSA-2980766"	"Nuclear Envelope Breakdown"	"1/33"	"52/10654"	0.149307185299183	0.333585670368068	0.323274333857108	"5903"	1
"R-HSA-191859"	"snRNP Assembly"	"1/33"	"53/10654"	0.151955068989536	0.333585670368068	0.323274333857108	"5903"	1
"R-HSA-194441"	"Metabolism of non-coding RNA"	"1/33"	"53/10654"	0.151955068989536	0.333585670368068	0.323274333857108	"5903"	1
"R-HSA-6781823"	"Formation of TC-NER Pre-Incision Complex"	"1/33"	"54/10654"	0.154594959822792	0.333585670368068	0.323274333857108	"51138"	1
"R-HSA-1655829"	"Regulation of cholesterol biosynthesis by SREBP (SREBF)"	"1/33"	"55/10654"	0.157226881174287	0.333585670368068	0.323274333857108	"4802"	1
"R-HSA-3371497"	"HSP90 chaperone cycle for steroid hormone receptors (SHR)"	"1/33"	"55/10654"	0.157226881174287	0.333585670368068	0.323274333857108	"84516"	1
"R-HSA-432722"	"Golgi Associated Vesicle Biogenesis"	"1/33"	"56/10654"	0.159850856353195	0.333585670368068	0.323274333857108	"6272"	1
"R-HSA-162906"	"HIV Infection"	"2/33"	"233/10654"	0.162112660308961	0.333585670368068	0.323274333857108	"5903/7251"	2
"R-HSA-8951664"	"Neddylation"	"2/33"	"234/10654"	0.163206983718448	0.333585670368068	0.323274333857108	"51138/122769"	2
"R-HSA-194315"	"Signaling by Rho GTPases"	"3/33"	"455/10654"	0.16530811345116	0.333585670368068	0.323274333857108	"57514/9181/5903"	3
"R-HSA-193648"	"NRAGE signals death through JNK"	"1/33"	"59/10654"	0.167675336957494	0.333585670368068	0.323274333857108	"9181"	1
"R-HSA-8866654"	"E3 ubiquitin ligases ubiquitinate target proteins"	"1/33"	"59/10654"	0.167675336957494	0.333585670368068	0.323274333857108	"5830"	1
"R-HSA-72203"	"Processing of Capped Intron-Containing Pre-mRNA"	"2/33"	"244/10654"	0.174225684367336	0.341416257089466	0.330862872367403	"5903/6631"	2
"R-HSA-1834949"	"Cytosolic sensors of pathogen-associated DNA "	"1/33"	"63/10654"	0.177998133932956	0.341416257089466	0.330862872367403	"171568"	1
"R-HSA-9033241"	"Peroxisomal protein import"	"1/33"	"63/10654"	0.177998133932956	0.341416257089466	0.330862872367403	"5830"	1
"R-HSA-1442490"	"Collagen degradation"	"1/33"	"64/10654"	0.180559370981413	0.341416257089466	0.330862872367403	"4323"	1
"R-HSA-9614085"	"FOXO-mediated transcription"	"1/33"	"65/10654"	0.183112868692236	0.341416257089466	0.330862872367403	"4802"	1
"R-HSA-2262752"	"Cellular responses to stress"	"3/33"	"479/10654"	0.183788460985535	0.341416257089466	0.330862872367403	"84516/54583/5903"	3
"R-HSA-1234176"	"Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha"	"1/33"	"66/10654"	0.185658649722848	0.341416257089466	0.330862872367403	"54583"	1
"R-HSA-5685942"	"HDR through Homologous Recombination (HRR)"	"1/33"	"67/10654"	0.188196736666477	0.341416257089466	0.330862872367403	"580"	1
"R-HSA-3371453"	"Regulation of HSF1-mediated heat shock response"	"1/33"	"69/10654"	0.19324991834576	0.341416257089466	0.330862872367403	"5903"	1
"R-HSA-5693571"	"Nonhomologous End-Joining (NHEJ)"	"1/33"	"69/10654"	0.19324991834576	0.341416257089466	0.330862872367403	"580"	1
"R-HSA-8953897"	"Cellular responses to external stimuli"	"3/33"	"493/10654"	0.19483009924023	0.341416257089466	0.330862872367403	"84516/54583/5903"	3
"R-HSA-400253"	"Circadian Clock"	"1/33"	"70/10654"	0.195765057948462	0.341416257089466	0.330862872367403	"1408"	1
"R-HSA-4551638"	"SUMOylation of chromatin organization proteins"	"1/33"	"71/10654"	0.198272593198622	0.341416257089466	0.330862872367403	"5903"	1
"R-HSA-70171"	"Glycolysis"	"1/33"	"71/10654"	0.198272593198622	0.341416257089466	0.330862872367403	"5903"	1
"R-HSA-1169408"	"ISG15 antiviral mechanism"	"1/33"	"72/10654"	0.200772546371111	0.341416257089466	0.330862872367403	"5903"	1
"R-HSA-199992"	"trans-Golgi Network Vesicle Budding"	"1/33"	"72/10654"	0.200772546371111	0.341416257089466	0.330862872367403	"6272"	1
"R-HSA-2299718"	"Condensation of Prophase Chromosomes"	"1/33"	"74/10654"	0.20574979526697	0.341416257089466	0.330862872367403	"23310"	1
"R-HSA-1234174"	"Cellular response to hypoxia"	"1/33"	"75/10654"	0.208227135225022	0.341416257089466	0.330862872367403	"54583"	1
"R-HSA-159236"	"Transport of Mature mRNA derived from an Intron-Containing Transcript"	"1/33"	"75/10654"	0.208227135225022	0.341416257089466	0.330862872367403	"5903"	1
"R-HSA-204998"	"Cell death signalling via NRAGE, NRIF and NADE"	"1/33"	"76/10654"	0.210696981575109	0.341416257089466	0.330862872367403	"9181"	1
"R-HSA-5693565"	"Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks"	"1/33"	"76/10654"	0.210696981575109	0.341416257089466	0.330862872367403	"580"	1
"R-HSA-3108214"	"SUMOylation of DNA damage response and repair proteins"	"1/33"	"77/10654"	0.21315935627808	0.341416257089466	0.330862872367403	"5903"	1
"R-HSA-5693606"	"DNA Double Strand Break Response"	"1/33"	"77/10654"	0.21315935627808	0.341416257089466	0.330862872367403	"580"	1
"R-HSA-6781827"	"Transcription-Coupled Nucleotide Excision Repair (TC-NER)"	"1/33"	"79/10654"	0.218061778274789	0.341597157991136	0.331038181511878	"51138"	1
"R-HSA-8852135"	"Protein ubiquitination"	"1/33"	"79/10654"	0.218061778274789	0.341597157991136	0.331038181511878	"5830"	1
"R-HSA-1169410"	"Antiviral mechanism by IFN-stimulated genes"	"1/33"	"80/10654"	0.220501869179464	0.341597157991136	0.331038181511878	"5903"	1
"R-HSA-416482"	"G alpha (12/13) signalling events"	"1/33"	"80/10654"	0.220501869179464	0.341597157991136	0.331038181511878	"9181"	1
"R-HSA-69620"	"Cell Cycle Checkpoints"	"2/33"	"293/10654"	0.22970912285679	0.345282907129751	0.334610001896835	"580/5903"	2
"R-HSA-381340"	"Transcriptional regulation of white adipocyte differentiation"	"1/33"	"84/10654"	0.230188604753167	0.345282907129751	0.334610001896835	"9440"	1
"R-HSA-5696399"	"Global Genome Nucleotide Excision Repair (GG-NER)"	"1/33"	"84/10654"	0.230188604753167	0.345282907129751	0.334610001896835	"51138"	1
"R-HSA-72202"	"Transport of Mature Transcript to Cytoplasm"	"1/33"	"84/10654"	0.230188604753167	0.345282907129751	0.334610001896835	"5903"	1
"R-HSA-5368286"	"Mitochondrial translation initiation"	"1/33"	"87/10654"	0.237376949785615	0.347784833406831	0.33703459210687	"29074"	1
"R-HSA-5389840"	"Mitochondrial translation elongation"	"1/33"	"87/10654"	0.237376949785615	0.347784833406831	0.33703459210687	"29074"	1
"R-HSA-5419276"	"Mitochondrial translation termination"	"1/33"	"87/10654"	0.237376949785615	0.347784833406831	0.33703459210687	"29074"	1
"R-HSA-3371556"	"Cellular response to heat stress"	"1/33"	"89/10654"	0.24213297347402	0.352024092204537	0.341142812829793	"5903"	1
"R-HSA-8876198"	"RAB GEFs exchange GTP for GDP on RABs"	"1/33"	"90/10654"	0.244500187092132	0.352752178323763	0.341848393363046	"60684"	1
"R-HSA-70326"	"Glucose metabolism"	"1/33"	"91/10654"	0.246860230051803	0.35345896575599	0.342533333564702	"5903"	1
"R-HSA-6804756"	"Regulation of TP53 Activity through Phosphorylation"	"1/33"	"92/10654"	0.249213123397281	0.35410604400695	0.343160410232299	"580"	1
"R-HSA-5368287"	"Mitochondrial translation"	"1/33"	"93/10654"	0.251558888113044	0.35410604400695	0.343160410232299	"29074"	1
"R-HSA-381119"	"Unfolded Protein Response (UPR)"	"1/33"	"94/10654"	0.253897545123959	0.35410604400695	0.343160410232299	"4802"	1
"R-HSA-69473"	"G2/M DNA damage checkpoint"	"1/33"	"95/10654"	0.256229115295447	0.35410604400695	0.343160410232299	"580"	1
"R-HSA-141424"	"Amplification of signal from the kinetochores"	"1/33"	"96/10654"	0.258553619433646	0.35410604400695	0.343160410232299	"5903"	1
"R-HSA-141444"	"Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal"	"1/33"	"96/10654"	0.258553619433646	0.35410604400695	0.343160410232299	"5903"	1
"R-HSA-193704"	"p75 NTR receptor-mediated signalling"	"1/33"	"97/10654"	0.260871078285578	0.35470959565449	0.343745305730333	"9181"	1
"R-HSA-5619102"	"SLC transporter disorders"	"1/33"	"99/10654"	0.265484942824089	0.35840467281252	0.347326165799936	"5903"	1
"R-HSA-6807878"	"COPI-mediated anterograde transport"	"1/33"	"101/10654"	0.270070873710906	0.362009894548662	0.35081994793354	"84516"	1
"R-HSA-5689603"	"UCH proteinases"	"1/33"	"102/10654"	0.272353415278948	0.362498559772684	0.351293508217471	"580"	1
"R-HSA-2187338"	"Visual phototransduction"	"1/33"	"103/10654"	0.274629034810391	0.362971241812335	0.351751579367008	"29967"	1
"R-HSA-5578749"	"Transcriptional regulation by small RNAs"	"1/33"	"106/10654"	0.281414564273193	0.366809328604369	0.355471028555613	"5903"	1
"R-HSA-8856825"	"Cargo recognition for clathrin-mediated endocytosis"	"1/33"	"106/10654"	0.281414564273193	0.366809328604369	0.355471028555613	"51138"	1
"R-HSA-5696398"	"Nucleotide Excision Repair"	"1/33"	"111/10654"	0.292587226164317	0.378760176336	0.367052468295539	"51138"	1
"R-HSA-69618"	"Mitotic Spindle Checkpoint"	"1/33"	"112/10654"	0.294801455656547	0.37903044298699	0.367314380839522	"5903"	1
"R-HSA-9612973"	"Autophagy"	"1/33"	"119/10654"	0.310113970291637	0.396023921521076	0.383782580588512	"7251"	1
"R-HSA-2132295"	"MHC class II antigen presentation"	"1/33"	"123/10654"	0.318718698932664	0.404275492902653	0.391779090866397	"84516"	1
"R-HSA-9007101"	"Rab regulation of trafficking"	"1/33"	"124/10654"	0.320853565795756	0.404275492902653	0.391779090866397	"60684"	1
"R-HSA-2500257"	"Resolution of Sister Chromatid Cohesion"	"1/33"	"126/10654"	0.325103855449737	0.406918070728479	0.39433998500003	"5903"	1
"R-HSA-162909"	"Host Interactions of HIV factors"	"1/33"	"129/10654"	0.331430965456814	0.412108239943012	0.399369722918876	"5903"	1
"R-HSA-5663205"	"Infectious disease"	"2/33"	"383/10654"	0.33371893144838	0.412241032965646	0.399498411228195	"5903/7251"	2
"R-HSA-8856688"	"Golgi-to-ER retrograde transport"	"1/33"	"133/10654"	0.339777700743027	0.416834675533266	0.40395006150258	"84516"	1
"R-HSA-168273"	"Influenza Viral RNA Transcription and Replication"	"1/33"	"134/10654"	0.341848543426753	0.416834675533266	0.40395006150258	"5903"	1
"R-HSA-211000"	"Gene Silencing by RNA"	"1/33"	"136/10654"	0.345971349934348	0.418264737205099	0.405335919096002	"5903"	1
