"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"R-HSA-5368286"	"Mitochondrial translation initiation"	"3/29"	"87/10654"	0.0016484518691773	0.0623803503139839	0.0567332870224022	"219927/28957/5018"	3
"R-HSA-5389840"	"Mitochondrial translation elongation"	"3/29"	"87/10654"	0.0016484518691773	0.0623803503139839	0.0567332870224022	"219927/28957/5018"	3
"R-HSA-5419276"	"Mitochondrial translation termination"	"3/29"	"87/10654"	0.0016484518691773	0.0623803503139839	0.0567332870224022	"219927/28957/5018"	3
"R-HSA-5368287"	"Mitochondrial translation"	"3/29"	"93/10654"	0.00199617121004748	0.0623803503139839	0.0567332870224022	"219927/28957/5018"	3
"R-HSA-72766"	"Translation"	"4/29"	"291/10654"	0.00755688190715149	0.188922047678787	0.171819630731023	"8668/219927/28957/5018"	4
"R-HSA-8978868"	"Fatty acid metabolism"	"3/29"	"177/10654"	0.0119956961049453	0.20825216106209	0.189399860165943	"1374/2879/5096"	3
"R-HSA-196854"	"Metabolism of vitamins and cofactors"	"3/29"	"189/10654"	0.014305627765308	0.20825216106209	0.189399860165943	"4036/5096/60386"	3
"R-HSA-3371453"	"Regulation of HSF1-mediated heat shock response"	"2/29"	"69/10654"	0.0149941555964705	0.20825216106209	0.189399860165943	"51182/10808"	2
"R-HSA-909733"	"Interferon alpha/beta signaling"	"2/29"	"69/10654"	0.0149941555964705	0.20825216106209	0.189399860165943	"51447/25939"	2
"R-HSA-3371556"	"Cellular response to heat stress"	"2/29"	"89/10654"	0.0242053384809363	0.302566731011704	0.275176479572749	"51182/10808"	2
"R-HSA-196780"	"Biotin transport and metabolism"	"1/29"	"11/10654"	0.0295512931538527	0.307825970352633	0.279959619352289	"5096"	1
"R-HSA-196791"	"Vitamin D (calciferol) metabolism"	"1/29"	"11/10654"	0.0295512931538527	0.307825970352633	0.279959619352289	"4036"	1
"R-HSA-200425"	"Import of palmitoyl-CoA into the mitochondrial matrix"	"1/29"	"14/10654"	0.0374632620964693	0.332313613863546	0.302230486713794	"1374"	1
"R-HSA-196849"	"Metabolism of water-soluble vitamins and cofactors"	"2/29"	"123/10654"	0.0438241442774895	0.332313613863546	0.302230486713794	"5096/60386"	2
"R-HSA-9018677"	"Biosynthesis of DHA-derived SPMs"	"1/29"	"17/10654"	0.0453129323678035	0.332313613863546	0.302230486713794	"2879"	1
"R-HSA-1368082"	"RORA activates gene expression"	"1/29"	"18/10654"	0.0479157268550968	0.332313613863546	0.302230486713794	"1374"	1
"R-HSA-1660514"	"Synthesis of PIPs at the Golgi membrane"	"1/29"	"18/10654"	0.0479157268550968	0.332313613863546	0.302230486713794	"5298"	1
"R-HSA-3928664"	"Ephrin signaling"	"1/29"	"19/10654"	0.050511669307259	0.332313613863546	0.302230486713794	"2047"	1
