"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"R-HSA-2262752"	"Cellular responses to stress"	"6/21"	"479/10654"	0.000243732778163	0.0408959341132493	0.037198575683425	"1019/10013/5709/6667/26277/7296"	6
"R-HSA-8953897"	"Cellular responses to external stimuli"	"6/21"	"493/10654"	0.000284989087897208	0.0408959341132493	0.037198575683425	"1019/10013/5709/6667/26277/7296"	6
"R-HSA-1989781"	"PPARA activates gene expression"	"3/21"	"117/10654"	0.00148602029364919	0.0900801851399418	0.0819361302574934	"5469/6667/7296"	3
"R-HSA-400206"	"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)"	"3/21"	"119/10654"	0.00156026288928179	0.0900801851399418	0.0819361302574934	"5469/6667/7296"	3
"R-HSA-8878166"	"Transcriptional regulation by RUNX2"	"3/21"	"121/10654"	0.00163680317289006	0.0900801851399418	0.0819361302574934	"1019/10013/5709"	3
"R-HSA-2559585"	"Oncogene Induced Senescence"	"2/21"	"33/10654"	0.00188320944543432	0.0900801851399418	0.0819361302574934	"1019/6667"	2
"R-HSA-2426168"	"Activation of gene expression by SREBF (SREBP)"	"2/21"	"42/10654"	0.00303829654550286	0.124570158365617	0.113307901245821	"5469/6667"	2
"R-HSA-75815"	"Ubiquitin-dependent degradation of Cyclin D"	"2/21"	"52/10654"	0.00462403954279267	0.150625809192245	0.137007888060432	"1019/5709"	2
"R-HSA-1655829"	"Regulation of cholesterol biosynthesis by SREBP (SREBF)"	"2/21"	"55/10654"	0.00516012945796738	0.150625809192245	0.137007888060432	"5469/6667"	2
"R-HSA-5663202"	"Diseases of signal transduction"	"4/21"	"377/10654"	0.00572603124238011	0.150625809192245	0.137007888060432	"10013/283455/5709/7048"	4
"R-HSA-187577"	"SCF(Skp2)-mediated degradation of p27/p21"	"2/21"	"60/10654"	0.0061141366827158	0.150625809192245	0.137007888060432	"1019/5709"	2
"R-HSA-2559583"	"Cellular Senescence"	"3/21"	"195/10654"	0.00629794324148761	0.150625809192245	0.137007888060432	"1019/6667/26277"	3
"R-HSA-170834"	"Signaling by TGF-beta Receptor Complex"	"2/21"	"73/10654"	0.00893931749231607	0.189062870688048	0.171969895215976	"6667/7048"	2
"R-HSA-69202"	"Cyclin E associated events during G1/S transition "	"2/21"	"83/10654"	0.0114394528179909	0.189062870688048	0.171969895215976	"1019/5709"	2
"R-HSA-381340"	"Transcriptional regulation of white adipocyte differentiation"	"2/21"	"84/10654"	0.0117046209780859	0.189062870688048	0.171969895215976	"1019/5469"	2
"R-HSA-69656"	"Cyclin A:Cdk2-associated events at S phase entry"	"2/21"	"85/10654"	0.0119725015420846	0.189062870688048	0.171969895215976	"1019/5709"	2
"R-HSA-5368286"	"Mitochondrial translation initiation"	"2/21"	"87/10654"	0.012516357292937	0.189062870688048	0.171969895215976	"29088/64960"	2
"R-HSA-5389840"	"Mitochondrial translation elongation"	"2/21"	"87/10654"	0.012516357292937	0.189062870688048	0.171969895215976	"29088/64960"	2
"R-HSA-5419276"	"Mitochondrial translation termination"	"2/21"	"87/10654"	0.012516357292937	0.189062870688048	0.171969895215976	"29088/64960"	2
"R-HSA-5368287"	"Mitochondrial translation"	"2/21"	"93/10654"	0.0142119199515283	0.203941051304431	0.18550295515679	"29088/64960"	2
"R-HSA-5689603"	"UCH proteinases"	"2/21"	"102/10654"	0.0169312527753096	0.220875888477902	0.200906731496497	"5709/7048"	2
"R-HSA-9006936"	"Signaling by TGF-beta family members"	"2/21"	"102/10654"	0.0169312527753096	0.220875888477902	0.200906731496497	"6667/7048"	2
"R-HSA-72766"	"Translation"	"3/21"	"291/10654"	0.0186340360041527	0.224779502154192	0.204457423562221	"23438/29088/64960"	3
"R-HSA-1500620"	"Meiosis"	"2/21"	"118/10654"	0.0222659328355361	0.224779502154192	0.204457423562221	"1019/26277"	2
"R-HSA-9612973"	"Autophagy"	"2/21"	"119/10654"	0.0226198759115405	0.224779502154192	0.204457423562221	"64422/10013"	2
"R-HSA-3371511"	"HSF1 activation"	"1/21"	"12/10654"	0.0234102992817393	0.224779502154192	0.204457423562221	"10013"	1
"R-HSA-69206"	"G1/S Transition"	"2/21"	"131/10654"	0.0270481840550247	0.224779502154192	0.204457423562221	"1019/5709"	2
"R-HSA-1660516"	"Synthesis of PIPs at the early endosome membrane"	"1/21"	"16/10654"	0.0310970625074484	0.224779502154192	0.204457423562221	"54545"	1
"R-HSA-2173791"	"TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)"	"1/21"	"16/10654"	0.0310970625074484	0.224779502154192	0.204457423562221	"7048"	1
"R-HSA-1474165"	"Reproduction"	"2/21"	"144/10654"	0.0322092148580058	0.224779502154192	0.204457423562221	"1019/26277"	2
"R-HSA-453279"	"Mitotic G1-G1/S phases"	"2/21"	"149/10654"	0.0342907593600272	0.224779502154192	0.204457423562221	"1019/5709"	2
"R-HSA-9018519"	"Estrogen-dependent gene expression"	"2/21"	"150/10654"	0.0347133308014791	0.224779502154192	0.204457423562221	"5469/6667"	2
"R-HSA-1368082"	"RORA activates gene expression"	"1/21"	"18/10654"	0.034918802159579	0.224779502154192	0.204457423562221	"5469"	1
"R-HSA-8957322"	"Metabolism of steroids"	"2/21"	"151/10654"	0.0351379688010289	0.224779502154192	0.204457423562221	"5469/6667"	2
"R-HSA-5663205"	"Infectious disease"	"3/21"	"383/10654"	0.0379248155226137	0.224779502154192	0.204457423562221	"2965/5709/7296"	3
"R-HSA-69242"	"S Phase"	"2/21"	"161/10654"	0.0394960563179774	0.224779502154192	0.204457423562221	"1019/5709"	2
"R-HSA-379726"	"Mitochondrial tRNA aminoacylation"	"1/21"	"21/10654"	0.0406245039176932	0.224779502154192	0.204457423562221	"23438"	1
"R-HSA-9613829"	"Chaperone Mediated Autophagy"	"1/21"	"22/10654"	0.0425192547328657	0.224779502154192	0.204457423562221	"10013"	1
"R-HSA-8940973"	"RUNX2 regulates osteoblast differentiation"	"1/21"	"24/10654"	0.0462980700086251	0.224779502154192	0.204457423562221	"10013"	1
"R-HSA-2173788"	"Downregulation of TGF-beta receptor signaling"	"1/21"	"26/10654"	0.0500626792250574	0.224779502154192	0.204457423562221	"7048"	1
"R-HSA-1368108"	"BMAL1:CLOCK,NPAS2 activates circadian gene expression"	"1/21"	"27/10654"	0.0519396724256853	0.224779502154192	0.204457423562221	"5469"	1
"R-HSA-167160"	"RNA Pol II CTD phosphorylation and interaction with CE during HIV infection"	"1/21"	"27/10654"	0.0519396724256853	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-77075"	"RNA Pol II CTD phosphorylation and interaction with CE"	"1/21"	"27/10654"	0.0519396724256853	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-350054"	"Notch-HLH transcription pathway"	"1/21"	"28/10654"	0.0538131331275823	0.224779502154192	0.204457423562221	"10013"	1
"R-HSA-72086"	"mRNA Capping"	"1/21"	"29/10654"	0.0556830676470933	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-499943"	"Interconversion of nucleotide di- and triphosphates"	"1/21"	"30/10654"	0.0575494822898611	0.224779502154192	0.204457423562221	"7296"	1
"R-HSA-5339562"	"Uptake and actions of bacterial toxins"	"1/21"	"31/10654"	0.0594123833508469	0.224779502154192	0.204457423562221	"7296"	1
"R-HSA-2173789"	"TGF-beta receptor signaling activates SMADs"	"1/21"	"32/10654"	0.0612717771143441	0.224779502154192	0.204457423562221	"7048"	1
"R-HSA-2173796"	"SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription"	"1/21"	"32/10654"	0.0612717771143441	0.224779502154192	0.204457423562221	"6667"	1
"R-HSA-73863"	"RNA Polymerase I Transcription Termination"	"1/21"	"32/10654"	0.0612717771143441	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-8941326"	"RUNX2 regulates bone development"	"1/21"	"32/10654"	0.0612717771143441	0.224779502154192	0.204457423562221	"10013"	1
"R-HSA-113418"	"Formation of the Early Elongation Complex"	"1/21"	"33/10654"	0.0631276698539976	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-167158"	"Formation of the HIV-1 Early Elongation Complex"	"1/21"	"33/10654"	0.0631276698539976	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-9615710"	"Microautophagy"	"1/21"	"35/10654"	0.0668289773032067	0.224779502154192	0.204457423562221	"10013"	1
"R-HSA-5663213"	"RHO GTPases Activate WASPs and WAVEs"	"1/21"	"36/10654"	0.0686744045069573	0.224779502154192	0.204457423562221	"26999"	1
"R-HSA-6802948"	"Signaling by high-kinase activity BRAF mutants"	"1/21"	"36/10654"	0.0686744045069573	0.224779502154192	0.204457423562221	"283455"	1
"R-HSA-3299685"	"Detoxification of Reactive Oxygen Species"	"1/21"	"37/10654"	0.0705163556752899	0.224779502154192	0.204457423562221	"7296"	1
"R-HSA-8939211"	"ESR-mediated signaling"	"2/21"	"223/10654"	0.0705908030773555	0.224779502154192	0.204457423562221	"5469/6667"	2
"R-HSA-5674135"	"MAP2K and MAPK activation"	"1/21"	"40/10654"	0.0760214151215852	0.224779502154192	0.204457423562221	"283455"	1
"R-HSA-162906"	"HIV Infection"	"2/21"	"233/10654"	0.0761847753274024	0.224779502154192	0.204457423562221	"2965/5709"	2
"R-HSA-157118"	"Signaling by NOTCH"	"2/21"	"235/10654"	0.0773206327629363	0.224779502154192	0.204457423562221	"10013/5709"	2
"R-HSA-5696400"	"Dual Incision in GG-NER"	"1/21"	"41/10654"	0.0778495242493832	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-379724"	"tRNA Aminoacylation"	"1/21"	"42/10654"	0.0796741883397215	0.224779502154192	0.204457423562221	"23438"	1
"R-HSA-5696395"	"Formation of Incision Complex in GG-NER"	"1/21"	"43/10654"	0.0814954135606855	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-2173793"	"Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer"	"1/21"	"44/10654"	0.083313206069895	0.224779502154192	0.204457423562221	"6667"	1
"R-HSA-6811438"	"Intra-Golgi traffic"	"1/21"	"44/10654"	0.083313206069895	0.224779502154192	0.204457423562221	"9382"	1
"R-HSA-69231"	"Cyclin D associated events in G1"	"1/21"	"44/10654"	0.083313206069895	0.224779502154192	0.204457423562221	"1019"	1
"R-HSA-69236"	"G1 Phase"	"1/21"	"44/10654"	0.083313206069895	0.224779502154192	0.204457423562221	"1019"	1
"R-HSA-5673001"	"RAF/MAP kinase cascade"	"2/21"	"249/10654"	0.0854240303759173	0.224779502154192	0.204457423562221	"283455/5709"	2
"R-HSA-167169"	"HIV Transcription Elongation"	"1/21"	"46/10654"	0.0869385175313226	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-167200"	"Formation of HIV-1 elongation complex containing HIV-1 Tat"	"1/21"	"46/10654"	0.0869385175313226	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-167246"	"Tat-mediated elongation of the HIV-1 transcript"	"1/21"	"46/10654"	0.0869385175313226	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-167161"	"HIV Transcription Initiation"	"1/21"	"47/10654"	0.0887460487466168	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-167162"	"RNA Polymerase II HIV Promoter Escape"	"1/21"	"47/10654"	0.0887460487466168	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-2122947"	"NOTCH1 Intracellular Domain Regulates Transcription"	"1/21"	"47/10654"	0.0887460487466168	0.224779502154192	0.204457423562221	"10013"	1
"R-HSA-6802946"	"Signaling by moderate kinase activity BRAF mutants"	"1/21"	"47/10654"	0.0887460487466168	0.224779502154192	0.204457423562221	"283455"	1
"R-HSA-6802949"	"Signaling by RAS mutants"	"1/21"	"47/10654"	0.0887460487466168	0.224779502154192	0.204457423562221	"283455"	1
"R-HSA-6802955"	"Paradoxical activation of RAF signaling by kinase inactive BRAF"	"1/21"	"47/10654"	0.0887460487466168	0.224779502154192	0.204457423562221	"283455"	1
"R-HSA-73762"	"RNA Polymerase I Transcription Initiation"	"1/21"	"47/10654"	0.0887460487466168	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-73776"	"RNA Polymerase II Promoter Escape"	"1/21"	"47/10654"	0.0887460487466168	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-73779"	"RNA Polymerase II Transcription Pre-Initiation And Promoter Opening"	"1/21"	"47/10654"	0.0887460487466168	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-75953"	"RNA Polymerase II Transcription Initiation"	"1/21"	"47/10654"	0.0887460487466168	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-76042"	"RNA Polymerase II Transcription Initiation And Promoter Clearance"	"1/21"	"47/10654"	0.0887460487466168	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-9649948"	"Signaling downstream of RAS mutants"	"1/21"	"47/10654"	0.0887460487466168	0.224779502154192	0.204457423562221	"283455"	1
"R-HSA-5684996"	"MAPK1/MAPK3 signaling"	"2/21"	"255/10654"	0.0889755163538522	0.224779502154192	0.204457423562221	"283455/5709"	2
"R-HSA-167152"	"Formation of HIV elongation complex in the absence of HIV Tat"	"1/21"	"48/10654"	0.0905501717763447	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-6811440"	"Retrograde transport at the Trans-Golgi-Network"	"1/21"	"49/10654"	0.0923508927260612	0.224779502154192	0.204457423562221	"9382"	1
"R-HSA-1236978"	"Cross-presentation of soluble exogenous antigens (endosomes)"	"1/21"	"50/10654"	0.0941482176909603	0.224779502154192	0.204457423562221	"5709"	1
"R-HSA-211733"	"Regulation of activated PAK-2p34 by proteasome mediated degradation"	"1/21"	"50/10654"	0.0941482176909603	0.224779502154192	0.204457423562221	"5709"	1
"R-HSA-350562"	"Regulation of ornithine decarboxylase (ODC)"	"1/21"	"51/10654"	0.0959421527558877	0.224779502154192	0.204457423562221	"5709"	1
"R-HSA-9607240"	"FLT3 Signaling"	"2/21"	"267/10654"	0.0962122042010877	0.224779502154192	0.204457423562221	"283455/5709"	2
"R-HSA-171306"	"Packaging Of Telomere Ends"	"1/21"	"52/10654"	0.09773270399536	0.224779502154192	0.204457423562221	"26277"	1
"R-HSA-180534"	"Vpu mediated degradation of CD4"	"1/21"	"52/10654"	0.09773270399536	0.224779502154192	0.204457423562221	"5709"	1
"R-HSA-349425"	"Autodegradation of the E3 ubiquitin ligase COP1"	"1/21"	"52/10654"	0.09773270399536	0.224779502154192	0.204457423562221	"5709"	1
"R-HSA-383280"	"Nuclear Receptor transcription pathway"	"1/21"	"52/10654"	0.09773270399536	0.224779502154192	0.204457423562221	"5469"	1
"R-HSA-69601"	"Ubiquitin Mediated Degradation of Phosphorylated Cdc25A"	"1/21"	"52/10654"	0.09773270399536	0.224779502154192	0.204457423562221	"5709"	1
"R-HSA-69610"	"p53-Independent DNA Damage Response"	"1/21"	"52/10654"	0.09773270399536	0.224779502154192	0.204457423562221	"5709"	1
"R-HSA-69613"	"p53-Independent G1/S DNA damage checkpoint"	"1/21"	"52/10654"	0.09773270399536	0.224779502154192	0.204457423562221	"5709"	1
"R-HSA-169911"	"Regulation of Apoptosis"	"1/21"	"53/10654"	0.0995198774735812	0.224779502154192	0.204457423562221	"5709"	1
"R-HSA-180585"	"Vif-mediated degradation of APOBEC3G"	"1/21"	"54/10654"	0.101303679244457	0.224779502154192	0.204457423562221	"5709"	1
"R-HSA-6781823"	"Formation of TC-NER Pre-Incision Complex"	"1/21"	"54/10654"	0.101303679244457	0.224779502154192	0.204457423562221	"2965"	1
"R-HSA-8848021"	"Signaling by PTK6"	"1/21"	"54/10654"	0.101303679244457	0.224779502154192	0.204457423562221	"1019"	1
"R-HSA-8854050"	"FBXL7 down-regulates AURKA during mitotic entry and in early mitosis"	"1/21"	"54/10654"	0.101303679244457	0.224779502154192	0.204457423562221	"5709"	1
"R-HSA-9006927"	"Signaling by Non-Receptor Tyrosine Kinases"	"1/21"	"54/10654"	0.101303679244457	0.224779502154192	0.204457423562221	"1019"	1
"R-HSA-9604323"	"Negative regulation of NOTCH4 signaling"	"1/21"	"54/10654"	0.101303679244457	0.224779502154192	0.204457423562221	"5709"	1
"R-HSA-174113"	"SCF-beta-TrCP mediated degradation of Emi1"	"1/21"	"55/10654"	0.103084115351614	0.224779502154192	0.204457423562221	"5709"	1
"R-HSA-4641257"	"Degradation of AXIN"	"1/21"	"55/10654"	0.103084115351614	0.224779502154192	0.204457423562221	"5709"	1
