"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"R-HSA-2173788"	"Downregulation of TGF-beta receptor signaling"	"2/18"	"26/10654"	0.000855429391659921	0.0687783167386884	0.0573721807949337	"23327/4092"	2
"R-HSA-2173789"	"TGF-beta receptor signaling activates SMADs"	"2/18"	"32/10654"	0.00129770408940921	0.0687783167386884	0.0573721807949337	"23327/4092"	2
"R-HSA-2173793"	"Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer"	"2/18"	"44/10654"	0.00244553666002017	0.0834182105549702	0.069584207414275	"23327/4092"	2
"R-HSA-3214842"	"HDMs demethylate histones"	"2/18"	"50/10654"	0.00314785700207435	0.0834182105549702	0.069584207414275	"221656/10765"	2
"R-HSA-170834"	"Signaling by TGF-beta Receptor Complex"	"2/18"	"73/10654"	0.00659979070119953	0.13991556286543	0.116712088189634	"23327/4092"	2
"R-HSA-611105"	"Respiratory electron transport"	"2/18"	"100/10654"	0.0121009261204473	0.166515845666364	0.138901003336391	"6392/6834"	2
"R-HSA-5689603"	"UCH proteinases"	"2/18"	"102/10654"	0.0125672336351973	0.166515845666364	0.138901003336391	"221656/4092"	2
"R-HSA-9006936"	"Signaling by TGF-beta family members"	"2/18"	"102/10654"	0.0125672336351973	0.166515845666364	0.138901003336391	"23327/4092"	2
"R-HSA-419812"	"Calcitonin-like ligand receptors"	"1/18"	"10/10654"	0.0167742229320331	0.19002468133899	0.158511154245037	"133"	1
"R-HSA-163200"	"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins."	"2/18"	"123/10654"	0.0179268567300934	0.19002468133899	0.158511154245037	"6392/6834"	2
"R-HSA-176974"	"Unwinding of DNA"	"1/18"	"12/10654"	0.0200970206549849	0.193662199038945	0.161545429188395	"4171"	1
"R-HSA-8875360"	"InlB-mediated entry of Listeria monocytogenes into host cell"	"1/18"	"15/10654"	0.0250613381651383	0.205761247969019	0.171637982417056	"30011"	1
"R-HSA-399956"	"CRMPs in Sema3A signaling"	"1/18"	"16/10654"	0.026710825514798	0.205761247969019	0.171637982417056	"1400"	1
