"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"R-HSA-418990"	"Adherens junctions interactions"	"2/19"	"33/10654"	0.00153942006444641	0.233303158098873	0.211437142999823	"23705/1007"	2
"R-HSA-421270"	"Cell-cell junction organization"	"2/19"	"64/10654"	0.00568753680181663	0.233303158098873	0.211437142999823	"23705/1007"	2
"R-HSA-446728"	"Cell junction organization"	"2/19"	"91/10654"	0.0112270582617437	0.233303158098873	0.211437142999823	"23705/1007"	2
"R-HSA-8875555"	"MET activates RAP1 and RAC1"	"1/19"	"11/10654"	0.019452105192836	0.233303158098873	0.211437142999823	"2889"	1
"R-HSA-170968"	"Frs2-mediated activation"	"1/19"	"12/10654"	0.021202590018668	0.233303158098873	0.211437142999823	"2889"	1
"R-HSA-1500931"	"Cell-Cell communication"	"2/19"	"129/10654"	0.0217439602163916	0.233303158098873	0.211437142999823	"23705/1007"	2
"R-HSA-112308"	"Presynaptic depolarization and calcium channel opening"	"1/19"	"13/10654"	0.022950114054531	0.233303158098873	0.211437142999823	"9254"	1
"R-HSA-75205"	"Dissolution of Fibrin Clot"	"1/19"	"13/10654"	0.022950114054531	0.233303158098873	0.211437142999823	"5328"	1
"R-HSA-169893"	"Prolonged ERK activation events"	"1/19"	"14/10654"	0.0246946820305632	0.233303158098873	0.211437142999823	"2889"	1
"R-HSA-9027284"	"Erythropoietin activates RAS"	"1/19"	"14/10654"	0.0246946820305632	0.233303158098873	0.211437142999823	"2889"	1
"R-HSA-430039"	"mRNA decay by 5' to 3' exoribonuclease"	"1/19"	"15/10654"	0.0264362986697944	0.233303158098873	0.211437142999823	"25804"	1
"R-HSA-68886"	"M Phase"	"3/19"	"395/10654"	0.0315258030441639	0.233303158098873	0.211437142999823	"29882/79441/9631"	3
"R-HSA-111471"	"Apoptotic factor-mediated response"	"1/19"	"18/10654"	0.0316434876904735	0.233303158098873	0.211437142999823	"708"	1
"R-HSA-176407"	"Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase"	"1/19"	"19/10654"	0.0333733460708684	0.233303158098873	0.211437142999823	"29882"	1
"R-HSA-176412"	"Phosphorylation of the APC/C"	"1/19"	"19/10654"	0.0333733460708684	0.233303158098873	0.211437142999823	"29882"	1
"R-HSA-141405"	"Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components"	"1/19"	"20/10654"	0.0351002766232571	0.233303158098873	0.211437142999823	"29882"	1
"R-HSA-141430"	"Inactivation of APC/C via direct inhibition of the APC/C complex"	"1/19"	"20/10654"	0.0351002766232571	0.233303158098873	0.211437142999823	"29882"	1
"R-HSA-140837"	"Intrinsic Pathway of Fibrin Clot Formation"	"1/19"	"22/10654"	0.0385453729592127	0.233303158098873	0.211437142999823	"708"	1
"R-HSA-912631"	"Regulation of signaling by CBL"	"1/19"	"22/10654"	0.0385453729592127	0.233303158098873	0.211437142999823	"2889"	1
