"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"R-HSA-2151201"	"Transcriptional activation of mitochondrial biogenesis"	"2/32"	"56/10654"	0.0121666035595624	0.423546719356734	0.409155724894913	"11232/64216"	2
"R-HSA-419771"	"Opsins"	"1/32"	"10/10654"	0.0296452930962913	0.423546719356734	0.409155724894913	"23596"	1
"R-HSA-446728"	"Cell junction organization"	"2/32"	"91/10654"	0.0303166936721268	0.423546719356734	0.409155724894913	"9459/5339"	2
"R-HSA-4086400"	"PCP/CE pathway"	"2/32"	"92/10654"	0.0309331001582524	0.423546719356734	0.409155724894913	"4920/6259"	2
"R-HSA-446107"	"Type I hemidesmosome assembly"	"1/32"	"11/10654"	0.0325625564015262	0.423546719356734	0.409155724894913	"5339"	1
"R-HSA-1592230"	"Mitochondrial biogenesis"	"2/32"	"95/10654"	0.0328122073046303	0.423546719356734	0.409155724894913	"11232/64216"	2
"R-HSA-190373"	"FGFR1c ligand binding and activation"	"1/32"	"12/10654"	0.0354713225572292	0.423546719356734	0.409155724894913	"3730"	1
"R-HSA-264870"	"Caspase-mediated cleavage of cytoskeletal proteins"	"1/32"	"12/10654"	0.0354713225572292	0.423546719356734	0.409155724894913	"5339"	1
"R-HSA-5689603"	"UCH proteinases"	"2/32"	"102/10654"	0.0373668742022271	0.423546719356734	0.409155724894913	"93973/4092"	2
"R-HSA-2892247"	"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation"	"1/32"	"13/10654"	0.0383716155170272	0.423546719356734	0.409155724894913	"27022"	1
"R-HSA-5140745"	"WNT5A-dependent internalization of FZD2, FZD5 and ROR2"	"1/32"	"13/10654"	0.0383716155170272	0.423546719356734	0.409155724894913	"4920"	1
"R-HSA-8956320"	"Nucleobase biosynthesis"	"1/32"	"15/10654"	0.0441468773371763	0.423546719356734	0.409155724894913	"7372"	1
"R-HSA-190242"	"FGFR1 ligand binding and activation"	"1/32"	"16/10654"	0.0470218937790606	0.423546719356734	0.409155724894913	"3730"	1
"R-HSA-446353"	"Cell-extracellular matrix interactions"	"1/32"	"18/10654"	0.0527468161942745	0.423546719356734	0.409155724894913	"9459"	1
"R-HSA-72766"	"Translation"	"3/32"	"291/10654"	0.0558728884164631	0.423546719356734	0.409155724894913	"8667/5018/58477"	3
"R-HSA-1500931"	"Cell-Cell communication"	"2/32"	"129/10654"	0.0569849978482493	0.423546719356734	0.409155724894913	"9459/5339"	2
"R-HSA-8964616"	"G beta:gamma signalling through CDC42"	"1/32"	"20/10654"	0.0584384151890148	0.423546719356734	0.409155724894913	"9459"	1
"R-HSA-71403"	"Citric acid cycle (TCA cycle)"	"1/32"	"22/10654"	0.0640968785092789	0.423546719356734	0.409155724894913	"6390"	1
"R-HSA-452723"	"Transcriptional regulation of pluripotent stem cells"	"1/32"	"24/10654"	0.0697223928783597	0.423546719356734	0.409155724894913	"27022"	1
"R-HSA-3858494"	"Beta-catenin independent WNT signaling"	"2/32"	"146/10654"	0.0708166182507092	0.423546719356734	0.409155724894913	"4920/6259"	2
"R-HSA-1971475"	"A tetrasaccharide linker sequence is required for GAG synthesis"	"1/32"	"26/10654"	0.0753151440022252	0.423546719356734	0.409155724894913	"64132"	1
"R-HSA-2173788"	"Downregulation of TGF-beta receptor signaling"	"1/32"	"26/10654"	0.0753151440022252	0.423546719356734	0.409155724894913	"4092"	1
"R-HSA-5693554"	"Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)"	"1/32"	"26/10654"	0.0753151440022252	0.423546719356734	0.409155724894913	"7486"	1
"R-HSA-195721"	"Signaling by WNT"	"3/32"	"331/10654"	0.076013296690219	0.423546719356734	0.409155724894913	"4920/6259/64321"	3
"R-HSA-201451"	"Signaling by BMP"	"1/32"	"28/10654"	0.080875316574872	0.423546719356734	0.409155724894913	"4092"	1
"R-HSA-180786"	"Extension of Telomeres"	"1/32"	"30/10654"	0.0864030942836497	0.423546719356734	0.409155724894913	"10856"	1
"R-HSA-2173789"	"TGF-beta receptor signaling activates SMADs"	"1/32"	"32/10654"	0.0918986598145598	0.423546719356734	0.409155724894913	"4092"	1
"R-HSA-2173796"	"SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription"	"1/32"	"32/10654"	0.0918986598145598	0.423546719356734	0.409155724894913	"4092"	1
"R-HSA-397795"	"G-protein beta:gamma signalling"	"1/32"	"32/10654"	0.0918986598145598	0.423546719356734	0.409155724894913	"9459"	1
"R-HSA-5654726"	"Negative regulation of FGFR1 signaling"	"1/32"	"33/10654"	0.0946344198301814	0.423546719356734	0.409155724894913	"3730"	1
"R-HSA-5693568"	"Resolution of D-loop Structures through Holliday Junction Intermediates"	"1/32"	"33/10654"	0.0946344198301814	0.423546719356734	0.409155724894913	"7486"	1
"R-HSA-5693537"	"Resolution of D-Loop Structures"	"1/32"	"34/10654"	0.0973621948575265	0.423546719356734	0.409155724894913	"7486"	1
"R-HSA-5663213"	"RHO GTPases Activate WASPs and WAVEs"	"1/32"	"36/10654"	0.102793880111643	0.423546719356734	0.409155724894913	"26999"	1
"R-HSA-5685938"	"HDR through Single Strand Annealing (SSA)"	"1/32"	"37/10654"	0.105497835266704	0.423546719356734	0.409155724894913	"7486"	1
"R-HSA-111465"	"Apoptotic cleavage of cellular proteins"	"1/32"	"38/10654"	0.108193895290388	0.423546719356734	0.409155724894913	"5339"	1
"R-HSA-5696394"	"DNA Damage Recognition in GG-NER"	"1/32"	"38/10654"	0.108193895290388	0.423546719356734	0.409155724894913	"93973"	1
"R-HSA-5693616"	"Presynaptic phase of homologous DNA pairing and strand exchange"	"1/32"	"39/10654"	0.110882082493733	0.423546719356734	0.409155724894913	"7486"	1
"R-HSA-3769402"	"Deactivation of the beta-catenin transactivating complex"	"1/32"	"42/10654"	0.118899629378733	0.423546719356734	0.409155724894913	"64321"	1
"R-HSA-5693579"	"Homologous DNA Pairing and Strand Exchange"	"1/32"	"42/10654"	0.118899629378733	0.423546719356734	0.409155724894913	"7486"	1
"R-HSA-432040"	"Vasopressin regulates renal water homeostasis via Aquaporins"	"1/32"	"43/10654"	0.121556547194402	0.423546719356734	0.409155724894913	"22841"	1
"R-HSA-2173793"	"Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer"	"1/32"	"44/10654"	0.124205702833812	0.423546719356734	0.409155724894913	"4092"	1
"R-HSA-1793185"	"Chondroitin sulfate/dermatan sulfate metabolism"	"1/32"	"50/10654"	0.139938855850264	0.423546719356734	0.409155724894913	"64132"	1
"R-HSA-3214842"	"HDMs demethylate histones"	"1/32"	"50/10654"	0.139938855850264	0.423546719356734	0.409155724894913	"8242"	1
"R-HSA-381038"	"XBP1(S) activates chaperone genes"	"1/32"	"50/10654"	0.139938855850264	0.423546719356734	0.409155724894913	"58477"	1
"R-HSA-5654736"	"Signaling by FGFR1"	"1/32"	"50/10654"	0.139938855850264	0.423546719356734	0.409155724894913	"3730"	1
"R-HSA-6811436"	"COPI-independent Golgi-to-ER retrograde traffic"	"1/32"	"51/10654"	0.142534287443322	0.423546719356734	0.409155724894913	"51143"	1
"R-HSA-72695"	"Formation of the ternary complex, and subsequently, the 43S complex"	"1/32"	"51/10654"	0.142534287443322	0.423546719356734	0.409155724894913	"8667"	1
"R-HSA-381070"	"IRE1alpha activates chaperones"	"1/32"	"52/10654"	0.145122130770853	0.423546719356734	0.409155724894913	"58477"	1
"R-HSA-445717"	"Aquaporin-mediated transport"	"1/32"	"52/10654"	0.145122130770853	0.423546719356734	0.409155724894913	"22841"	1
"R-HSA-75153"	"Apoptotic execution phase"	"1/32"	"52/10654"	0.145122130770853	0.423546719356734	0.409155724894913	"5339"	1
"R-HSA-1638091"	"Heparan sulfate/heparin (HS-GAG) metabolism"	"1/32"	"55/10654"	0.152840345588462	0.423546719356734	0.409155724894913	"64132"	1
"R-HSA-3371497"	"HSP90 chaperone cycle for steroid hormone receptors (SHR)"	"1/32"	"55/10654"	0.152840345588462	0.423546719356734	0.409155724894913	"51143"	1
"R-HSA-71406"	"Pyruvate metabolism and Citric Acid (TCA) cycle"	"1/32"	"55/10654"	0.152840345588462	0.423546719356734	0.409155724894913	"6390"	1
"R-HSA-201681"	"TCF dependent signaling in response to WNT"	"2/32"	"233/10654"	0.154396280730515	0.423546719356734	0.409155724894913	"6259/64321"	2
"R-HSA-194315"	"Signaling by Rho GTPases"	"3/32"	"455/10654"	0.154873893149573	0.423546719356734	0.409155724894913	"9459/26999/51143"	3
"R-HSA-72649"	"Translation initiation complex formation"	"1/32"	"58/10654"	0.160491035498535	0.423546719356734	0.409155724894913	"8667"	1
"R-HSA-72702"	"Ribosomal scanning and start codon recognition"	"1/32"	"58/10654"	0.160491035498535	0.423546719356734	0.409155724894913	"8667"	1
"R-HSA-193648"	"NRAGE signals death through JNK"	"1/32"	"59/10654"	0.163026358909638	0.423546719356734	0.409155724894913	"9459"	1
"R-HSA-72662"	"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S"	"1/32"	"59/10654"	0.163026358909638	0.423546719356734	0.409155724894913	"8667"	1
"R-HSA-2022090"	"Assembly of collagen fibrils and other multimeric structures"	"1/32"	"61/10654"	0.168074772365869	0.423546719356734	0.409155724894913	"5339"	1
"R-HSA-2029482"	"Regulation of actin dynamics for phagocytic cup formation"	"1/32"	"61/10654"	0.168074772365869	0.423546719356734	0.409155724894913	"26999"	1
"R-HSA-6790901"	"rRNA modification in the nucleus and cytosol"	"1/32"	"62/10654"	0.170587904366652	0.423546719356734	0.409155724894913	"55127"	1
"R-HSA-8986944"	"Transcriptional Regulation by MECP2"	"1/32"	"62/10654"	0.170587904366652	0.423546719356734	0.409155724894913	"54715"	1
"R-HSA-5685942"	"HDR through Homologous Recombination (HRR)"	"1/32"	"67/10654"	0.183043651053655	0.423546719356734	0.409155724894913	"7486"	1
"R-HSA-170834"	"Signaling by TGF-beta Receptor Complex"	"1/32"	"73/10654"	0.197751463575311	0.423546719356734	0.409155724894913	"4092"	1
"R-HSA-3247509"	"Chromatin modifying enzymes"	"2/32"	"274/10654"	0.198514393383807	0.423546719356734	0.409155724894913	"8242/10856"	2
"R-HSA-4839726"	"Chromatin organization"	"2/32"	"274/10654"	0.198514393383807	0.423546719356734	0.409155724894913	"8242/10856"	2
"R-HSA-204998"	"Cell death signalling via NRAGE, NRIF and NADE"	"1/32"	"76/10654"	0.205008850587029	0.423546719356734	0.409155724894913	"9459"	1
"R-HSA-3108214"	"SUMOylation of DNA damage response and repair proteins"	"1/32"	"77/10654"	0.207413815304482	0.423546719356734	0.409155724894913	"7486"	1
"R-HSA-416482"	"G alpha (12/13) signalling events"	"1/32"	"80/10654"	0.214586497289344	0.423546719356734	0.409155724894913	"9459"	1
"R-HSA-157579"	"Telomere Maintenance"	"1/32"	"82/10654"	0.219333307732183	0.423546719356734	0.409155724894913	"10856"	1
"R-HSA-69620"	"Cell Cycle Checkpoints"	"2/32"	"293/10654"	0.219500472751142	0.423546719356734	0.409155724894913	"51143/7486"	2
"R-HSA-1852241"	"Organelle biogenesis and maintenance"	"2/32"	"296/10654"	0.222835440485893	0.423546719356734	0.409155724894913	"11232/64216"	2
"R-HSA-5688426"	"Deubiquitination"	"2/32"	"297/10654"	0.223948189475077	0.423546719356734	0.409155724894913	"93973/4092"	2
"R-HSA-381340"	"Transcriptional regulation of white adipocyte differentiation"	"1/32"	"84/10654"	0.224052321093959	0.423546719356734	0.409155724894913	"9862"	1
"R-HSA-5696399"	"Global Genome Nucleotide Excision Repair (GG-NER)"	"1/32"	"84/10654"	0.224052321093959	0.423546719356734	0.409155724894913	"93973"	1
"R-HSA-2029480"	"Fcgamma receptor (FCGR) dependent phagocytosis"	"1/32"	"86/10654"	0.228743694931832	0.423546719356734	0.409155724894913	"26999"	1
"R-HSA-912446"	"Meiotic recombination"	"1/32"	"86/10654"	0.228743694931832	0.423546719356734	0.409155724894913	"4438"	1
"R-HSA-190236"	"Signaling by FGFR"	"1/32"	"87/10654"	0.231079066029692	0.423546719356734	0.409155724894913	"3730"	1
"R-HSA-5368286"	"Mitochondrial translation initiation"	"1/32"	"87/10654"	0.231079066029692	0.423546719356734	0.409155724894913	"5018"	1
"R-HSA-5389840"	"Mitochondrial translation elongation"	"1/32"	"87/10654"	0.231079066029692	0.423546719356734	0.409155724894913	"5018"	1
"R-HSA-5419276"	"Mitochondrial translation termination"	"1/32"	"87/10654"	0.231079066029692	0.423546719356734	0.409155724894913	"5018"	1
"R-HSA-1474290"	"Collagen formation"	"1/32"	"90/10654"	0.238044149951826	0.423546719356734	0.409155724894913	"5339"	1
