type n muZFreq sdZFreq ci90ZFreq ci95ZFreq ci99ZFreq
transcript_ablation 0 nan nan nan nan nan
splice_acceptor_variant 13 -0.169185836243923 1.1439746320275703 0.5219280287293055 0.62187169380513 0.8173170832867422
splice_donor_variant 23 -0.1881454295702735 0.8334305821517707 0.2858718662186551 0.34061328740946145 0.44766317773814934
stop_gained 24 0.026514113602697065 1.0558687477235018 0.3545440627221493 0.4224354789880927 0.5552009152414933
frameshift_variant 0 nan nan nan nan nan
stop_lost 5 1.5509811035040788 1.6048682346609546 1.180647579850921 1.4067290313117355 1.8488438697239955
start_lost 7 nan nan nan nan nan
transcript_amplification 0 nan nan nan nan nan
inframe_insertion 0 nan nan nan nan nan
inframe_deletion 0 nan nan nan nan nan
missense_variant 1654 -0.04322062320051752 0.9619268566143613 0.03890811581248006 0.04635860607444433 0.06092845369784112
protein_altering_variant 0 nan nan nan nan nan
splice_region_variant 389 -0.01724482045183465 1.1273028297666532 0.0940224792531757 0.11202678379101785 0.14723520155390918
incomplete_terminal_codon_variant 1 nan nan nan nan nan
start_retained_variant 0 nan nan nan nan nan
stop_retained_variant 4 nan nan nan nan nan
synonymous_variant 1649 -0.07620129420825524 0.9410974432962211 0.038123272029349876 0.04542347305624666 0.05969942173106704
coding_sequence_variant 1 nan nan nan nan nan
mature_miRNA_variant 7 -0.6218834991760964 0.7050095352440865 0.43834077701349367 0.5222783726118222 0.6864230040041093
5_prime_UTR_variant 1003 -0.0934075643193683 0.9723194987834758 0.050503843542527134 0.06017479230598977 0.07908686988787228
3_prime_UTR_variant 3400 -0.08511112046084877 0.9407404791741095 0.0265397162615842 0.031621789588270534 0.0415600663160127
non_coding_transcript_exon_variant 4623 -0.10692868140010425 0.9508866420640503 0.023005554321024795 0.027410873233561457 0.03602571910696649
intron_variant 61434 -0.09835120985817179 0.9757340935460815 0.00647579341343248 0.007715838960685508 0.010140816919758096
NMD_transcript_variant 0 nan nan nan nan nan
non_coding_transcript_variant 0 nan nan nan nan nan
upstream_gene_variant 10885 -0.0755489870031566 1.0095966251861228 0.015918405946919324 0.018966611341010256 0.024927546333899195
downstream_gene_variant 6858 -0.09960298262689418 0.9667438157292435 0.019203419290077944 0.022880669792433295 0.03007173744148376
TFBS_ablation 0 nan nan nan nan nan
TFBS_amplification 0 nan nan nan nan nan
TF_binding_site_variant 286 -0.16556756369665632 0.8538361493017568 0.08305340142262993 0.09895724424823991 0.1300580924405439
regulatory_region_ablation 0 nan nan nan nan nan
regulatory_region_amplification 0 nan nan nan nan nan
feature_elongation 0 nan nan nan nan nan
regulatory_region_variant 2134 -0.07832990864722006 0.9917569127462738 0.035316197023856834 0.04207887304970176 0.055303661722465175
feature_truncation 0 nan nan nan nan nan
intergenic_variant 15285 -0.10258566494717904 0.969379064624667 0.012898131991392323 0.01536798705357383 0.02019792584183989
