type n muZFreq sdZFreq ci90ZFreq ci95ZFreq ci99ZFreq
transcript_ablation 0 nan nan nan nan nan
splice_acceptor_variant 6 -0.21890688583918724 0.6111895294647409 0.41045559751033206 0.4890534778846509 0.6427559995055413
splice_donor_variant 18 0.13562523353516925 1.2655401765209477 0.4906881689739538 0.5846497332455619 0.7683967922655958
stop_gained 7 0.6991263025739167 1.2525823455797747 0.7787950250130015 0.9279259872495337 1.2195598689565301
frameshift_variant 0 nan nan nan nan nan
stop_lost 0 nan nan nan nan nan
start_lost 0 nan nan nan nan nan
transcript_amplification 0 nan nan nan nan nan
inframe_insertion 0 nan nan nan nan nan
inframe_deletion 0 nan nan nan nan nan
missense_variant 331 0.020775332682520256 1.157531735776923 0.10466098367121844 0.12470244862953686 0.16389464677024845
protein_altering_variant 0 nan nan nan nan nan
splice_region_variant 134 -0.09380211148253181 0.8932137095693776 0.12693134540341175 0.15123734771470337 0.19876908556789585
incomplete_terminal_codon_variant 0 nan nan nan nan nan
start_retained_variant 0 nan nan nan nan nan
stop_retained_variant 0 nan nan nan nan nan
synonymous_variant 333 -0.04261974229033026 1.053378245909961 0.09495725042093835 0.11314055369303293 0.148699013425129
coding_sequence_variant 0 nan nan nan nan nan
mature_miRNA_variant 1 nan nan nan nan nan
5_prime_UTR_variant 252 -0.10541609491979333 0.9429190105018039 0.09771022732362925 0.11642069638560079 0.15301005810678964
3_prime_UTR_variant 1205 -0.07216802054059435 0.9248550876896937 0.04382743646295275 0.05221992429628413 0.06863190050368771
non_coding_transcript_exon_variant 2893 -0.06793988106036847 0.9311855214175832 0.02847920751902523 0.0339326727886258 0.04459722709362249
intron_variant 80192 -0.08349305992807485 0.9573549384574194 0.00556126207472843 0.006626184599676427 0.008708699759574733
NMD_transcript_variant 0 nan nan nan nan nan
non_coding_transcript_variant 0 nan nan nan nan nan
upstream_gene_variant 6097 -0.10766867330563998 0.9295785745720135 0.0195836622329219 0.023333725213694177 0.030667181709426634
downstream_gene_variant 5600 -0.08688970642235541 0.9501771813561941 0.020887020132521996 0.024886662285558123 0.03270818471816211
TFBS_ablation 0 nan nan nan nan nan
TFBS_amplification 0 nan nan nan nan nan
TF_binding_site_variant 367 -0.05021759761278358 1.0041968368976013 0.08622867628899185 0.1027405504719903 0.13503043776318724
regulatory_region_ablation 0 nan nan nan nan nan
regulatory_region_amplification 0 nan nan nan nan nan
feature_elongation 0 nan nan nan nan nan
regulatory_region_variant 7217 -0.09543507975389998 0.9538151980001295 0.01846935750203541 0.022006042981148572 0.02892222791808098
feature_truncation 0 nan nan nan nan nan
intergenic_variant 69003 -0.09003728550754699 0.964479395849372 0.006039832159312253 0.00719639576428694 0.00945812014734855
