type n muZFreq sdZFreq ci90ZFreq ci95ZFreq ci99ZFreq
transcript_ablation 0 nan nan nan nan nan
splice_acceptor_variant 11 0.001393488047946216 0.9134163128298458 0.4530418511537705 0.5397945460555563 0.7094442605301597
splice_donor_variant 20 0.13935355894881296 0.8999063337119552 0.3310154105000382 0.39440134017025824 0.5183560470809109
stop_gained 6 0.34070766052392293 0.9471449337490684 0.636072643540411 0.7578737880481493 0.996062692863282
frameshift_variant 0 nan nan nan nan nan
stop_lost 2 nan nan nan nan nan
start_lost 2 1.792645003624926 1.2112466240708957 1.408910754082392 1.6787021750768925 2.206294287243916
transcript_amplification 0 nan nan nan nan nan
inframe_insertion 0 nan nan nan nan nan
inframe_deletion 0 nan nan nan nan nan
missense_variant 594 -0.028776875964645614 1.0335781857710635 0.06976153282843355 0.08312012422111231 0.1092435918334619
protein_altering_variant 0 nan nan nan nan nan
splice_region_variant 218 0.05067929119555869 1.0760417403320155 0.11988553168737968 0.14284233562751622 0.18773564111044988
incomplete_terminal_codon_variant 0 nan nan nan nan nan
start_retained_variant 0 nan nan nan nan nan
stop_retained_variant 3 0.22745009975085803 0.7485975641152623 0.7109739434826808 0.847117890107024 1.1133549412835173
synonymous_variant 482 -0.11970807045328227 0.9775876280831345 0.07324838941387157 0.08727467674844273 0.11470386086938188
coding_sequence_variant 0 nan nan nan nan nan
mature_miRNA_variant 3 nan nan nan nan nan
5_prime_UTR_variant 366 -0.048055124999565914 1.0403144331139953 0.08945198523370347 0.10658108878909349 0.1400780024085229
3_prime_UTR_variant 1983 -0.12239695497434676 0.9951359732796049 0.036760970728781074 0.04380030554918596 0.057566115864644406
non_coding_transcript_exon_variant 4366 -0.0970118922413604 1.0146166601233861 0.025259574224149955 0.030096513969199948 0.03955541835951993
intron_variant 88007 -0.09819448569780877 0.9849852011378185 0.005461815169723653 0.006507694670309033 0.008552970138120444
NMD_transcript_variant 0 nan nan nan nan nan
non_coding_transcript_variant 0 nan nan nan nan nan
upstream_gene_variant 5235 -0.12361243133841349 0.975391248515757 0.022176163450869486 0.026422662835078534 0.03472692829753179
downstream_gene_variant 4168 -0.08696565008681309 0.9975277256670899 0.025417159988977672 0.030284275731547863 0.039802190961462904
TFBS_ablation 0 nan nan nan nan nan
TFBS_amplification 0 nan nan nan nan nan
TF_binding_site_variant 276 -0.14446962275478573 0.891811637118445 0.08830483763739856 0.10521427463179402 0.13828161808750072
regulatory_region_ablation 0 nan nan nan nan nan
regulatory_region_amplification 0 nan nan nan nan nan
feature_elongation 0 nan nan nan nan nan
regulatory_region_variant 4189 -0.14235489306577148 0.984258471493002 0.025016116085245916 0.029806436186675982 0.03917417327391701
feature_truncation 0 nan nan nan nan nan
intergenic_variant 23350 -0.1041857852202661 0.9723939394116636 0.010468023844195973 0.012472539048403713 0.01639247989218774
