type n muZFreq sdZFreq ci90ZFreq ci95ZFreq ci99ZFreq
transcript_ablation 0 nan nan nan nan nan
splice_acceptor_variant 14 0.027421130905032755 0.9465724990042267 0.4161556230044075 0.49584499762227274 0.6516819968749871
splice_donor_variant 23 -0.19240860367916043 0.9695360876651613 0.3325568999779047 0.396238008484312 0.5207699540079529
stop_gained 15 -0.31495738027616255 0.7861971618957828 0.33392716046275006 0.397870659274766 0.5229157236182639
frameshift_variant 0 nan nan nan nan nan
stop_lost 2 -0.7532206451949144 0.0 0.0 0.0 0.0
start_lost 1 nan nan nan nan nan
transcript_amplification 0 nan nan nan nan nan
inframe_insertion 0 nan nan nan nan nan
inframe_deletion 0 nan nan nan nan nan
missense_variant 947 -0.03486089906830158 0.9655351881914845 0.05161298996907615 0.06149632847379286 0.08082374599412775
protein_altering_variant 0 nan nan nan nan nan
splice_region_variant 289 -0.1200979314801676 0.8415601787536028 0.08143332317939274 0.09702693825629773 0.12752111885113415
incomplete_terminal_codon_variant 0 nan nan nan nan nan
start_retained_variant 0 nan nan nan nan nan
stop_retained_variant 1 nan nan nan nan nan
synonymous_variant 794 -0.0664267729930577 0.9626006140355778 0.05619553179744255 0.06695637831184643 0.08799981149556961
coding_sequence_variant 0 nan nan nan nan nan
mature_miRNA_variant 2 4.999736275815191 2.0013500376261684 2.3279516612544686 2.7737296389414943 3.6454732397516785
5_prime_UTR_variant 609 -0.12655963233657228 0.8898757072824862 0.0593180146715665 0.07067678343846222 0.09288948680483605
3_prime_UTR_variant 2414 -0.06100249050251804 0.9755086290899732 0.03266091781385285 0.03891513611863318 0.05114560747020361
non_coding_transcript_exon_variant 4690 -0.09834277917612058 0.9706326476559617 0.023314943955784206 0.027779507691998204 0.036510210109483354
intron_variant 93954 -0.10215556371591471 0.9533889502120779 0.005116563627211197 0.006096331130294192 0.008012320914100939
NMD_transcript_variant 0 nan nan nan nan nan
non_coding_transcript_variant 0 nan nan nan nan nan
upstream_gene_variant 6925 -0.07232171950993416 1.0161048718023182 0.02008605035180602 0.023932315312790147 0.03145390012538134
downstream_gene_variant 4868 -0.04815256658496155 1.0293018445102302 0.02426796548168199 0.028915022701578537 0.038002601264931796
TFBS_ablation 0 nan nan nan nan nan
TFBS_amplification 0 nan nan nan nan nan
TF_binding_site_variant 396 0.011827935932457963 1.0909784411872987 0.09018503494737069 0.10745450972452678 0.14122592706652093
regulatory_region_ablation 0 nan nan nan nan nan
regulatory_region_amplification 0 nan nan nan nan nan
feature_elongation 0 nan nan nan nan nan
regulatory_region_variant 4556 -0.09204175937473484 0.9483705365925721 0.023112775329151364 0.027538625924095242 0.036193622643096605
feature_truncation 0 nan nan nan nan nan
intergenic_variant 32128 -0.08478765971701774 0.9731077408987202 0.008930689373355588 0.010640821381019423 0.013985079529339814
