type n muZFreq sdZFreq ci90ZFreq ci95ZFreq ci99ZFreq
transcript_ablation 0 nan nan nan nan nan
splice_acceptor_variant 13 0.11150465557568953 1.3415160356910052 0.6120544987750083 0.7292564240723503 0.9584513002093746
splice_donor_variant 14 -0.3239028544587677 0.5489798098657209 0.24135608739092484 0.28757321050833595 0.3779533623823844
stop_gained 3 -0.46464185559741905 0.0 0.0 0.0 0.0
frameshift_variant 0 nan nan nan nan nan
stop_lost 0 nan nan nan nan nan
start_lost 1 3.4871451373231754 0.0 0.0 0.0 0.0
transcript_amplification 0 nan nan nan nan nan
inframe_insertion 0 nan nan nan nan nan
inframe_deletion 0 nan nan nan nan nan
missense_variant 312 -0.09767765618454019 0.9693379742780864 0.09027423816279424 0.10756079440673355 0.1413656155059927
protein_altering_variant 0 nan nan nan nan nan
splice_region_variant 123 -0.21960124916525056 0.8370040398533448 0.12414833536349064 0.14792142085862714 0.19441101027133853
incomplete_terminal_codon_variant 0 nan nan nan nan nan
start_retained_variant 0 nan nan nan nan nan
stop_retained_variant 0 nan nan nan nan nan
synonymous_variant 303 -0.15156786415440382 0.8635282975994252 0.08160582541635313 0.09723247283650584 0.1277912500136934
coding_sequence_variant 0 nan nan nan nan nan
mature_miRNA_variant 2 -1.1003574813950951 0.4222301963492808 0.4911342186741999 0.5851811967181956 0.7690952871153428
5_prime_UTR_variant 275 -0.13597440095245206 1.0277291685174608 0.10194788913882909 0.12146982535690273 0.1596460561833579
3_prime_UTR_variant 1288 -0.09407810088173237 0.9743825696779406 0.04466192904136423 0.053214213325880784 0.06993868037115761
non_coding_transcript_exon_variant 2900 -0.13122941748255093 0.9275057979381831 0.028332411212131044 0.03375776655062422 0.04436735032367755
intron_variant 70542 -0.0933831060146403 0.9532941435619855 0.005904307163710045 0.00703491917378218 0.009245893771256581
NMD_transcript_variant 0 nan nan nan nan nan
non_coding_transcript_variant 0 nan nan nan nan nan
upstream_gene_variant 4926 -0.0714434978261992 0.9819111441244313 0.023013935287898347 0.027420859066432074 0.036038843344453585
downstream_gene_variant 4600 -0.10351203658704534 0.9520979336621007 0.02309237540448389 0.027514319630874418 0.03616167722914924
TFBS_ablation 0 nan nan nan nan nan
TFBS_amplification 0 nan nan nan nan nan
TF_binding_site_variant 339 -0.26489554021156175 0.9159683515428249 0.08183640093955116 0.0975072011194652 0.12815232147129713
regulatory_region_ablation 0 nan nan nan nan nan
regulatory_region_amplification 0 nan nan nan nan nan
feature_elongation 0 nan nan nan nan nan
regulatory_region_variant 5195 -0.11102103138532549 0.9880517160766601 0.022550324882154117 0.026868472200013416 0.03531284917716049
feature_truncation 0 nan nan nan nan nan
intergenic_variant 47311 -0.06730388540669875 1.0060762429153118 0.007608792354790732 0.009065795146133638 0.011915045049204211
