"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"R-HSA-5693568"	"Resolution of D-loop Structures through Holliday Junction Intermediates"	"3/44"	"33/10654"	0.000328870677805709	0.0525102565620986	0.046755707897759	"10111/472/80198"	3
"R-HSA-5693537"	"Resolution of D-Loop Structures"	"3/44"	"34/10654"	0.000359659291521223	0.0525102565620986	0.046755707897759	"10111/472/80198"	3
"R-HSA-5685942"	"HDR through Homologous Recombination (HRR)"	"3/44"	"67/10654"	0.00261868400531652	0.170199804918928	0.151547771503155	"10111/472/80198"	3
"R-HSA-3371453"	"Regulation of HSF1-mediated heat shock response"	"3/44"	"69/10654"	0.00284768940275721	0.170199804918928	0.151547771503155	"10808/472/51182"	3
"R-HSA-5693554"	"Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)"	"2/44"	"26/10654"	0.00508707414666259	0.170199804918928	0.151547771503155	"10111/472"	2
"R-HSA-5368286"	"Mitochondrial translation initiation"	"3/44"	"87/10654"	0.00547148806482889	0.170199804918928	0.151547771503155	"10573/28957/219927"	3
"R-HSA-5389840"	"Mitochondrial translation elongation"	"3/44"	"87/10654"	0.00547148806482889	0.170199804918928	0.151547771503155	"10573/28957/219927"	3
"R-HSA-5419276"	"Mitochondrial translation termination"	"3/44"	"87/10654"	0.00547148806482889	0.170199804918928	0.151547771503155	"10573/28957/219927"	3
"R-HSA-114508"	"Effects of PIP2 hydrolysis"	"2/44"	"27/10654"	0.00547968926715596	0.170199804918928	0.151547771503155	"1606/3708"	2
"R-HSA-3371556"	"Cellular response to heat stress"	"3/44"	"89/10654"	0.00582876044242904	0.170199804918928	0.151547771503155	"10808/472/51182"	3
"R-HSA-5368287"	"Mitochondrial translation"	"3/44"	"93/10654"	0.00658459950502731	0.174791186860725	0.155635988300646	"10573/28957/219927"	3
"R-HSA-5685938"	"HDR through Single Strand Annealing (SSA)"	"2/44"	"37/10654"	0.0101293343868124	0.235891955993251	0.210040782733716	"10111/472"	2
"R-HSA-5693616"	"Presynaptic phase of homologous DNA pairing and strand exchange"	"2/44"	"39/10654"	0.0112114074487096	0.235891955993251	0.210040782733716	"10111/472"	2
"R-HSA-381676"	"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion"	"2/44"	"42/10654"	0.0129255866297672	0.235891955993251	0.210040782733716	"3708/2778"	2
"R-HSA-3928662"	"EPHB-mediated forward signaling"	"2/44"	"42/10654"	0.0129255866297672	0.235891955993251	0.210040782733716	"71/2047"	2
"R-HSA-5693579"	"Homologous DNA Pairing and Strand Exchange"	"2/44"	"42/10654"	0.0129255866297672	0.235891955993251	0.210040782733716	"10111/472"	2
"R-HSA-5693567"	"HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)"	"3/44"	"132/10654"	0.0170106658078831	0.263079229490149	0.234248628998078	"10111/472/80198"	3
"R-HSA-3928665"	"EPH-ephrin mediated repulsion of cells"	"2/44"	"51/10654"	0.0186977587243039	0.263079229490149	0.234248628998078	"71/2047"	2
"R-HSA-5663202"	"Diseases of signal transduction"	"5/44"	"377/10654"	0.0189063151031799	0.263079229490149	0.234248628998078	"6469/71/3084/5159/84441"	5
"R-HSA-5693538"	"Homology Directed Repair"	"3/44"	"138/10654"	0.0191278752268799	0.263079229490149	0.234248628998078	"10111/472/80198"	3
"R-HSA-5663220"	"RHO GTPases Activate Formins"	"3/44"	"140/10654"	0.0198647610023622	0.263079229490149	0.234248628998078	"23332/71/752"	3
"R-HSA-5358351"	"Signaling by Hedgehog"	"3/44"	"149/10654"	0.023374125689976	0.263079229490149	0.234248628998078	"6469/26160/2778"	3
"R-HSA-5693532"	"DNA Double-Strand Break Repair"	"3/44"	"166/10654"	0.0308671293480393	0.263079229490149	0.234248628998078	"10111/472/80198"	3
"R-HSA-72766"	"Translation"	"4/44"	"291/10654"	0.0314508160889719	0.263079229490149	0.234248628998078	"8668/10573/28957/219927"	4
"R-HSA-5693571"	"Nonhomologous End-Joining (NHEJ)"	"2/44"	"69/10654"	0.0328358159176624	0.263079229490149	0.234248628998078	"10111/472"	2
"R-HSA-909733"	"Interferon alpha/beta signaling"	"2/44"	"69/10654"	0.0328358159176624	0.263079229490149	0.234248628998078	"51447/25939"	2
"R-HSA-1445148"	"Translocation of SLC2A4 (GLUT4) to the plasma membrane"	"2/44"	"72/10654"	0.0354988267540179	0.263079229490149	0.234248628998078	"71/23265"	2
"R-HSA-8978868"	"Fatty acid metabolism"	"3/44"	"177/10654"	0.0363147744088467	0.263079229490149	0.234248628998078	"5096/2879/1374"	3
"R-HSA-9006925"	"Intracellular signaling by second messengers"	"4/44"	"305/10654"	0.0364530251389793	0.263079229490149	0.234248628998078	"9112/3084/3708/5159"	4
"R-HSA-2219530"	"Constitutive Signaling by Aberrant PI3K in Cancer"	"2/44"	"75/10654"	0.0382430345103042	0.263079229490149	0.234248628998078	"3084/5159"	2
