"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"R-HSA-1660499"	"Synthesis of PIPs at the plasma membrane"	"3/50"	"53/10654"	0.0019318337591618	0.359831671584564	0.349285076735096	"5286/5296/22874"	3
"R-HSA-110320"	"Translesion Synthesis by POLH"	"2/50"	"19/10654"	0.00350767624593374	0.359831671584564	0.349285076735096	"6118/83932"	2
"R-HSA-912631"	"Regulation of signaling by CBL"	"2/50"	"22/10654"	0.00469609962225968	0.359831671584564	0.349285076735096	"5296/7409"	2
"R-HSA-1483255"	"PI Metabolism"	"3/50"	"84/10654"	0.00709755134334319	0.359831671584564	0.349285076735096	"5286/5296/22874"	3
"R-HSA-389356"	"CD28 co-stimulation"	"2/50"	"33/10654"	0.0103871866128716	0.359831671584564	0.349285076735096	"5296/7409"	2
"R-HSA-114604"	"GPVI-mediated activation cascade"	"2/50"	"35/10654"	0.0116357231600315	0.359831671584564	0.349285076735096	"5296/7409"	2
"R-HSA-110313"	"Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template"	"2/50"	"39/10654"	0.0143193865343759	0.359831671584564	0.349285076735096	"6118/83932"	2
"R-HSA-1483257"	"Phospholipid metabolism"	"4/50"	"212/10654"	0.017190916964547	0.359831671584564	0.349285076735096	"5286/5296/5321/22874"	4
"R-HSA-1433557"	"Signaling by SCF-KIT"	"2/50"	"43/10654"	0.0172436983017389	0.359831671584564	0.349285076735096	"5296/7409"	2
"R-HSA-109704"	"PI3K Cascade"	"2/50"	"44/10654"	0.0180112544918989	0.359831671584564	0.349285076735096	"2323/5296"	2
"R-HSA-451927"	"Interleukin-2 family signaling"	"2/50"	"44/10654"	0.0180112544918989	0.359831671584564	0.349285076735096	"84868/5296"	2
"R-HSA-3899300"	"SUMOylation of transcription cofactors"	"2/50"	"45/10654"	0.0187931076211116	0.359831671584564	0.349285076735096	"8535/1655"	2
"R-HSA-112399"	"IRS-mediated signalling"	"2/50"	"48/10654"	0.0212229995453104	0.359831671584564	0.349285076735096	"2323/5296"	2
"R-HSA-512988"	"Interleukin-3, Interleukin-5 and GM-CSF signaling"	"2/50"	"48/10654"	0.0212229995453104	0.359831671584564	0.349285076735096	"5296/7409"	2
"R-HSA-73893"	"DNA Damage Bypass"	"2/50"	"48/10654"	0.0212229995453104	0.359831671584564	0.349285076735096	"6118/83932"	2
"R-HSA-2428928"	"IRS-related events triggered by IGF1R"	"2/50"	"52/10654"	0.0246543048680569	0.359831671584564	0.349285076735096	"2323/5296"	2
"R-HSA-2428924"	"IGF1R signaling cascade"	"2/50"	"53/10654"	0.0255453821664449	0.359831671584564	0.349285076735096	"2323/5296"	2
