"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"R-HSA-168254"	"Influenza Infection"	"5/32"	"155/10654"	8.95867935737221e-05	0.0189924002376291	0.0155598115154359	"3838/3840/6134/9045/6155"	5
"R-HSA-927802"	"Nonsense-Mediated Decay (NMD)"	"4/32"	"115/10654"	0.000366842863728331	0.0259235623701354	0.021238271057956	"6134/9045/6155/26019"	4
"R-HSA-975957"	"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	"4/32"	"115/10654"	0.000366842863728331	0.0259235623701354	0.021238271057956	"6134/9045/6155/26019"	4
"R-HSA-9010553"	"Regulation of expression of SLITs and ROBOs"	"4/32"	"171/10654"	0.00162224098258666	0.0593839878231466	0.0486512313347527	"6134/9045/6155/26019"	4
"R-HSA-156902"	"Peptide chain elongation"	"3/32"	"89/10654"	0.00234595041361162	0.0593839878231466	0.0486512313347527	"6134/9045/6155"	3
"R-HSA-192823"	"Viral mRNA Translation"	"3/32"	"89/10654"	0.00234595041361162	0.0593839878231466	0.0486512313347527	"6134/9045/6155"	3
"R-HSA-156842"	"Eukaryotic Translation Elongation"	"3/32"	"93/10654"	0.00265893966343653	0.0593839878231466	0.0486512313347527	"6134/9045/6155"	3
"R-HSA-2408557"	"Selenocysteine synthesis"	"3/32"	"93/10654"	0.00265893966343653	0.0593839878231466	0.0486512313347527	"6134/9045/6155"	3
"R-HSA-72764"	"Eukaryotic Translation Termination"	"3/32"	"93/10654"	0.00265893966343653	0.0593839878231466	0.0486512313347527	"6134/9045/6155"	3
"R-HSA-975956"	"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"	"3/32"	"95/10654"	0.0028246575709367	0.0593839878231466	0.0486512313347527	"6134/9045/6155"	3
"R-HSA-72689"	"Formation of a pool of free 40S subunits"	"3/32"	"101/10654"	0.00335965540845354	0.0593839878231466	0.0486512313347527	"6134/9045/6155"	3
"R-HSA-376176"	"Signaling by ROBO receptors"	"4/32"	"218/10654"	0.00391232661997384	0.0593839878231466	0.0486512313347527	"6134/9045/6155/26019"	4
"R-HSA-156827"	"L13a-mediated translational silencing of Ceruloplasmin expression"	"3/32"	"111/10654"	0.00438190910867622	0.0593839878231466	0.0486512313347527	"6134/9045/6155"	3
"R-HSA-1799339"	"SRP-dependent cotranslational protein targeting to membrane"	"3/32"	"112/10654"	0.00449338412141718	0.0593839878231466	0.0486512313347527	"6134/9045/6155"	3
"R-HSA-72706"	"GTP hydrolysis and joining of the 60S ribosomal subunit"	"3/32"	"112/10654"	0.00449338412141718	0.0593839878231466	0.0486512313347527	"6134/9045/6155"	3
"R-HSA-2408522"	"Selenoamino acid metabolism"	"3/32"	"118/10654"	0.00519851158307607	0.0593839878231466	0.0486512313347527	"6134/9045/6155"	3
"R-HSA-5663205"	"Infectious disease"	"5/32"	"383/10654"	0.0052877480222425	0.0593839878231466	0.0486512313347527	"3838/3840/6134/9045/6155"	5
"R-HSA-72613"	"Eukaryotic Translation Initiation"	"3/32"	"119/10654"	0.00532214985207446	0.0593839878231466	0.0486512313347527	"6134/9045/6155"	3
"R-HSA-72737"	"Cap-dependent Translation Initiation"	"3/32"	"119/10654"	0.00532214985207446	0.0593839878231466	0.0486512313347527	"6134/9045/6155"	3
"R-HSA-168276"	"NS1 Mediated Effects on Host Pathways"	"2/32"	"40/10654"	0.00634895380340608	0.0672989103161044	0.0551356514506317	"3838/3840"	2
"R-HSA-168253"	"Host Interactions with Influenza Factors"	"2/32"	"42/10654"	0.0069821453871453	0.0704864200988001	0.057747067111728	"3838/3840"	2
"R-HSA-168273"	"Influenza Viral RNA Transcription and Replication"	"3/32"	"134/10654"	0.00739259941496521	0.0712377761805739	0.0583626269602517	"6134/9045/6155"	3
"R-HSA-168255"	"Influenza Life Cycle"	"3/32"	"144/10654"	0.00900447394238918	0.0829977598168046	0.0679971716473325	"6134/9045/6155"	3
"R-HSA-6791226"	"Major pathway of rRNA processing in the nucleolus and cytosol"	"3/32"	"185/10654"	0.0176572475144502	0.15597235304431	0.127782712275627	"6134/9045/6155"	3
"R-HSA-1169408"	"ISG15 antiviral mechanism"	"2/32"	"72/10654"	0.0196013851925351	0.165378368336775	0.135488732748599	"3838/3840"	2
"R-HSA-8868773"	"rRNA processing in the nucleus and cytosol"	"3/32"	"195/10654"	0.0202822527205478	0.165378368336775	0.135488732748599	"6134/9045/6155"	3
"R-HSA-72312"	"rRNA processing"	"3/32"	"205/10654"	0.0231126660072317	0.171779114320492	0.140732640828606	"6134/9045/6155"	3
"R-HSA-112314"	"Neurotransmitter receptors and postsynaptic signal transmission"	"3/32"	"206/10654"	0.0234070332978494	0.171779114320492	0.140732640828606	"8573/2557/3838"	3
"R-HSA-1169410"	"Antiviral mechanism by IFN-stimulated genes"	"2/32"	"80/10654"	0.0238762092366756	0.171779114320492	0.140732640828606	"3838/3840"	2
"R-HSA-71291"	"Metabolism of amino acids and derivatives"	"4/32"	"372/10654"	0.0243083652340319	0.171779114320492	0.140732640828606	"6134/9045/6155/23446"	4
"R-HSA-3215018"	"Processing and activation of SUMO"	"1/32"	"10/10654"	0.0296452930962913	0.190448549588295	0.156027858401533	"205564"	1
"R-HSA-418889"	"Caspase activation via Dependence Receptors in the absence of ligand"	"1/32"	"10/10654"	0.0296452930962913	0.190448549588295	0.156027858401533	"1612"	1
"R-HSA-442729"	"CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde"	"1/32"	"10/10654"	0.0296452930962913	0.190448549588295	0.156027858401533	"3838"	1
"R-HSA-442755"	"Activation of NMDA receptors and postsynaptic events"	"2/32"	"93/10654"	0.0315545102790176	0.196751652327992	0.161191770775167	"8573/3838"	2
"R-HSA-2206281"	"Mucopolysaccharidoses"	"1/32"	"11/10654"	0.0325625564015262	0.197236055917816	0.161588625751934	"138050"	1
"R-HSA-111932"	"CaMK IV-mediated phosphorylation of CREB"	"1/32"	"12/10654"	0.0354713225572292	0.203241091408989	0.166508342018288	"3838"	1
"R-HSA-933543"	"NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10"	"1/32"	"12/10654"	0.0354713225572292	0.203241091408989	0.166508342018288	"1147"	1
"R-HSA-9020702"	"Interleukin-1 signaling"	"2/32"	"103/10654"	0.0380364983294451	0.21220362225901	0.173851031145663	"1147/3554"	2
"R-HSA-198323"	"AKT phosphorylates targets in the cytosol"	"1/32"	"14/10654"	0.041263459169264	0.212707681715486	0.174263989488854	"1147"	1
"R-HSA-5358565"	"Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)"	"1/32"	"14/10654"	0.041263459169264	0.212707681715486	0.174263989488854	"2956"	1
"R-HSA-5358508"	"Mismatch Repair"	"1/32"	"15/10654"	0.0441468773371763	0.212707681715486	0.174263989488854	"2956"	1
"R-HSA-8956320"	"Nucleobase biosynthesis"	"1/32"	"15/10654"	0.0441468773371763	0.212707681715486	0.174263989488854	"7372"	1
"R-HSA-937039"	"IRAK1 recruits IKK complex"	"1/32"	"15/10654"	0.0441468773371763	0.212707681715486	0.174263989488854	"1147"	1
"R-HSA-975144"	"IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation"	"1/32"	"15/10654"	0.0441468773371763	0.212707681715486	0.174263989488854	"1147"	1
"R-HSA-5684264"	"MAP3K8 (TPL2)-dependent MAPK1/3 activation"	"1/32"	"16/10654"	0.0470218937790606	0.218274289279047	0.178824517035962	"1147"	1
