"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"R-HSA-5368286"	"Mitochondrial translation initiation"	"3/26"	"87/10654"	0.00119384833261213	0.0423389518329	0.0392344762823995	"219927/28957/5018"	3
"R-HSA-5389840"	"Mitochondrial translation elongation"	"3/26"	"87/10654"	0.00119384833261213	0.0423389518329	0.0392344762823995	"219927/28957/5018"	3
"R-HSA-5419276"	"Mitochondrial translation termination"	"3/26"	"87/10654"	0.00119384833261213	0.0423389518329	0.0392344762823995	"219927/28957/5018"	3
"R-HSA-5368287"	"Mitochondrial translation"	"3/26"	"93/10654"	0.00144748553274872	0.0423389518329	0.0392344762823995	"219927/28957/5018"	3
"R-HSA-72766"	"Translation"	"4/26"	"291/10654"	0.00507117163647458	0.118665416293505	0.109964353380396	"8668/219927/28957/5018"	4
"R-HSA-3371453"	"Regulation of HSF1-mediated heat shock response"	"2/26"	"69/10654"	0.0121531990537724	0.236987381548562	0.219610439041852	"51182/10808"	2
"R-HSA-3371556"	"Cellular response to heat stress"	"2/26"	"89/10654"	0.0196911235734193	0.329123065441437	0.304990335046946	"51182/10808"	2
"R-HSA-196791"	"Vitamin D (calciferol) metabolism"	"1/26"	"11/10654"	0.0265315114865963	0.355054933998571	0.329020766548384	"4036"	1
"R-HSA-200425"	"Import of palmitoyl-CoA into the mitochondrial matrix"	"1/26"	"14/10654"	0.0336490818622613	0.355054933998571	0.329020766548384	"1374"	1
"R-HSA-9018677"	"Biosynthesis of DHA-derived SPMs"	"1/26"	"17/10654"	0.04071659919118	0.355054933998571	0.329020766548384	"2879"	1
"R-HSA-1368082"	"RORA activates gene expression"	"1/26"	"18/10654"	0.0430613738852694	0.355054933998571	0.329020766548384	"1374"	1
"R-HSA-1660514"	"Synthesis of PIPs at the Golgi membrane"	"1/26"	"18/10654"	0.0430613738852694	0.355054933998571	0.329020766548384	"5298"	1
"R-HSA-3928664"	"Ephrin signaling"	"1/26"	"19/10654"	0.0454006371683628	0.355054933998571	0.329020766548384	"2047"	1
"R-HSA-9018678"	"Biosynthesis of specialized proresolving mediators (SPMs)"	"1/26"	"19/10654"	0.0454006371683628	0.355054933998571	0.329020766548384	"2879"	1
"R-HSA-5620916"	"VxPx cargo-targeting to cilium"	"1/26"	"21/10654"	0.050062679225057	0.355054933998571	0.329020766548384	"23265"	1
"R-HSA-114508"	"Effects of PIP2 hydrolysis"	"1/26"	"27/10654"	0.0639178195139251	0.355054933998571	0.329020766548384	"1606"	1
"R-HSA-264876"	"Insulin processing"	"1/26"	"27/10654"	0.0639178195139251	0.355054933998571	0.329020766548384	"23265"	1
"R-HSA-8978868"	"Fatty acid metabolism"	"2/26"	"177/10654"	0.0687658975545254	0.355054933998571	0.329020766548384	"1374/2879"	2
"R-HSA-196854"	"Metabolism of vitamins and cofactors"	"2/26"	"189/10654"	0.077064325025767	0.355054933998571	0.329020766548384	"4036/60386"	2
"R-HSA-5693568"	"Resolution of D-loop Structures through Holliday Junction Intermediates"	"1/26"	"33/10654"	0.0775785413149664	0.355054933998571	0.329020766548384	"80198"	1
"R-HSA-5693537"	"Resolution of D-Loop Structures"	"1/26"	"34/10654"	0.0798366109812702	0.355054933998571	0.329020766548384	"80198"	1
"R-HSA-5617833"	"Cilium Assembly"	"2/26"	"201/10654"	0.0856681361979133	0.355054933998571	0.329020766548384	"23332/23265"	2
"R-HSA-2129379"	"Molecules associated with elastic fibres"	"1/26"	"38/10654"	0.0888158535888447	0.355054933998571	0.329020766548384	"2192"	1
"R-HSA-6783310"	"Fanconi Anemia Pathway"	"1/26"	"40/10654"	0.0932738208147108	0.355054933998571	0.329020766548384	"80198"	1
"R-HSA-2173782"	"Binding and Uptake of Ligands by Scavenger Receptors"	"1/26"	"42/10654"	0.0977108123627181	0.355054933998571	0.329020766548384	"10808"	1
"R-HSA-3928662"	"EPHB-mediated forward signaling"	"1/26"	"42/10654"	0.0977108123627181	0.355054933998571	0.329020766548384	"2047"	1
"R-HSA-5362517"	"Signaling by Retinoic Acid"	"1/26"	"43/10654"	0.0999214718876488	0.355054933998571	0.329020766548384	"1374"	1
"R-HSA-975634"	"Retinoid metabolism and transport"	"1/26"	"43/10654"	0.0999214718876488	0.355054933998571	0.329020766548384	"4036"	1
"R-HSA-1566948"	"Elastic fibre formation"	"1/26"	"45/10654"	0.104327177475007	0.355054933998571	0.329020766548384	"2192"	1
"R-HSA-6806667"	"Metabolism of fat-soluble vitamins"	"1/26"	"47/10654"	0.108712143528183	0.355054933998571	0.329020766548384	"4036"	1
"R-HSA-1483249"	"Inositol phosphate metabolism"	"1/26"	"50/10654"	0.115250910931525	0.355054933998571	0.329020766548384	"51447"	1
"R-HSA-3214842"	"HDMs demethylate histones"	"1/26"	"50/10654"	0.115250910931525	0.355054933998571	0.329020766548384	"80853"	1
"R-HSA-3928665"	"EPH-ephrin mediated repulsion of cells"	"1/26"	"51/10654"	0.117420231595027	0.355054933998571	0.329020766548384	"2047"	1
"R-HSA-5620920"	"Cargo trafficking to the periciliary membrane"	"1/26"	"51/10654"	0.117420231595027	0.355054933998571	0.329020766548384	"23265"	1
"R-HSA-72695"	"Formation of the ternary complex, and subsequently, the 43S complex"	"1/26"	"51/10654"	0.117420231595027	0.355054933998571	0.329020766548384	"8668"	1
"R-HSA-191859"	"snRNP Assembly"	"1/26"	"53/10654"	0.121743539876555	0.355054933998571	0.329020766548384	"25929"	1
"R-HSA-194441"	"Metabolism of non-coding RNA"	"1/26"	"53/10654"	0.121743539876555	0.355054933998571	0.329020766548384	"25929"	1
"R-HSA-72649"	"Translation initiation complex formation"	"1/26"	"58/10654"	0.132462906397173	0.355054933998571	0.329020766548384	"8668"	1
"R-HSA-72702"	"Ribosomal scanning and start codon recognition"	"1/26"	"58/10654"	0.132462906397173	0.355054933998571	0.329020766548384	"8668"	1
"R-HSA-2142753"	"Arachidonic acid metabolism"	"1/26"	"59/10654"	0.134591630862412	0.355054933998571	0.329020766548384	"2879"	1
"R-HSA-72662"	"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S"	"1/26"	"59/10654"	0.134591630862412	0.355054933998571	0.329020766548384	"8668"	1
"R-HSA-3247509"	"Chromatin modifying enzymes"	"2/26"	"274/10654"	0.143322441525782	0.355054933998571	0.329020766548384	"23338/80853"	2
"R-HSA-4839726"	"Chromatin organization"	"2/26"	"274/10654"	0.143322441525782	0.355054933998571	0.329020766548384	"23338/80853"	2
"R-HSA-5685942"	"HDR through Homologous Recombination (HRR)"	"1/26"	"67/10654"	0.15144155327441	0.355054933998571	0.329020766548384	"80198"	1
"R-HSA-6802952"	"Signaling by BRAF and RAF fusions"	"1/26"	"67/10654"	0.15144155327441	0.355054933998571	0.329020766548384	"80853"	1
"R-HSA-204005"	"COPII-mediated vesicle transport"	"1/26"	"68/10654"	0.153525478807126	0.355054933998571	0.329020766548384	"9919"	1
"R-HSA-909733"	"Interferon alpha/beta signaling"	"1/26"	"69/10654"	0.155604482921146	0.355054933998571	0.329020766548384	"51447"	1
"R-HSA-380259"	"Loss of Nlp from mitotic centrosomes"	"1/26"	"70/10654"	0.157678576775095	0.355054933998571	0.329020766548384	"23332"	1
"R-HSA-380284"	"Loss of proteins required for interphase microtubule organization from the centrosome"	"1/26"	"70/10654"	0.157678576775095	0.355054933998571	0.329020766548384	"23332"	1
"R-HSA-400253"	"Circadian Clock"	"1/26"	"70/10654"	0.157678576775095	0.355054933998571	0.329020766548384	"1374"	1
"R-HSA-6802957"	"Oncogenic MAPK signaling"	"1/26"	"71/10654"	0.15974777150335	0.355054933998571	0.329020766548384	"80853"	1
