"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"R-HSA-375165"	"NCAM signaling for neurite out-growth"	"3/18"	"63/10654"	0.000150936940997203	0.0359229919573343	0.0251031965026927	"8911/1289/6654"	3
"R-HSA-71403"	"Citric acid cycle (TCA cycle)"	"2/18"	"22/10654"	0.000610451479274177	0.0549149205440069	0.0383748670763073	"1743/6390"	2
"R-HSA-9006335"	"Signaling by Erythropoietin"	"2/18"	"25/10654"	0.000790417625554118	0.0549149205440069	0.0383748670763073	"5293/6654"	2
"R-HSA-912526"	"Interleukin receptor SHC signaling"	"2/18"	"27/10654"	0.000922939841075746	0.0549149205440069	0.0383748670763073	"5293/6654"	2
"R-HSA-983695"	"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers"	"2/18"	"32/10654"	0.00129770408940921	0.0617707146558786	0.0431657360266644	"5293/6654"	2
"R-HSA-8853659"	"RET signaling"	"2/18"	"41/10654"	0.00212617642103353	0.0727547156355999	0.0508414200372614	"5293/6654"	2
"R-HSA-419037"	"NCAM1 interactions"	"2/18"	"42/10654"	0.00223025456550998	0.0727547156355999	0.0508414200372614	"8911/1289"	2
"R-HSA-451927"	"Interleukin-2 family signaling"	"2/18"	"44/10654"	0.00244553666002017	0.0727547156355999	0.0508414200372614	"5293/6654"	2
"R-HSA-512988"	"Interleukin-3, Interleukin-5 and GM-CSF signaling"	"2/18"	"48/10654"	0.00290439681024136	0.0768051600930493	0.0536718942711269	"5293/6654"	2
"R-HSA-71406"	"Pyruvate metabolism and Citric Acid (TCA) cycle"	"2/18"	"55/10654"	0.00379695926348002	0.0903676304708245	0.0631494277505098	"1743/6390"	2
"R-HSA-186797"	"Signaling by PDGF"	"2/18"	"58/10654"	0.00421386857408306	0.0911727927847062	0.0637120798760883	"1289/6654"	2
"R-HSA-194315"	"Signaling by Rho GTPases"	"4/18"	"455/10654"	0.00623229653128697	0.123607214537192	0.0863774431529247	"64946/5586/5903/6654"	4
"R-HSA-6806834"	"Signaling by MET"	"2/18"	"79/10654"	0.00769124737165797	0.137290839869252	0.0959396404216799	"1289/6654"	2
"R-HSA-141424"	"Amplification of signal from the kinetochores"	"2/18"	"96/10654"	0.0111920363430977	0.137290839869252	0.0959396404216799	"64946/5903"	2
"R-HSA-141444"	"Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal"	"2/18"	"96/10654"	0.0111920363430977	0.137290839869252	0.0959396404216799	"64946/5903"	2
"R-HSA-69618"	"Mitotic Spindle Checkpoint"	"2/18"	"112/10654"	0.0150153125087766	0.137290839869252	0.0959396404216799	"64946/5903"	2
"R-HSA-983705"	"Signaling by the B Cell Receptor (BCR)"	"2/18"	"112/10654"	0.0150153125087766	0.137290839869252	0.0959396404216799	"5293/6654"	2
"R-HSA-195258"	"RHO GTPase Effectors"	"3/18"	"327/10654"	0.0166032678974486	0.137290839869252	0.0959396404216799	"64946/5586/5903"	3
"R-HSA-74749"	"Signal attenuation"	"1/18"	"10/10654"	0.0167742229320331	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-8853334"	"Signaling by FGFR3 fusions in cancer"	"1/18"	"10/10654"	0.0167742229320331	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-5655291"	"Signaling by FGFR4 in disease"	"1/18"	"11/10654"	0.018436949725271	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-8851805"	"MET activates RAS signaling"	"1/18"	"11/10654"	0.018436949725271	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-9028731"	"Activated NTRK2 signals through FRS2 and FRS3"	"1/18"	"11/10654"	0.018436949725271	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-2500257"	"Resolution of Sister Chromatid Cohesion"	"2/18"	"126/10654"	0.0187596070077285	0.137290839869252	0.0959396404216799	"64946/5903"	2
"R-HSA-71064"	"Lysine catabolism"	"1/18"	"12/10654"	0.0200970206549849	0.137290839869252	0.0959396404216799	"1743"	1
"R-HSA-9027276"	"Erythropoietin activates Phosphoinositide-3-kinase (PI3K)"	"1/18"	"12/10654"	0.0200970206549849	0.137290839869252	0.0959396404216799	"5293"	1
"R-HSA-179812"	"GRB2 events in EGFR signaling"	"1/18"	"13/10654"	0.0217544397142039	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-5663220"	"RHO GTPases Activate Formins"	"2/18"	"140/10654"	0.0228581516339154	0.137290839869252	0.0959396404216799	"64946/5903"	2
"R-HSA-1250347"	"SHC1 events in ERBB4 signaling"	"1/18"	"14/10654"	0.0234092108903287	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-180336"	"SHC1 events in EGFR signaling"	"1/18"	"14/10654"	0.0234092108903287	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-428540"	"Activation of RAC1"	"1/18"	"14/10654"	0.0234092108903287	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-8983432"	"Interleukin-15 signaling"	"1/18"	"14/10654"	0.0234092108903287	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-9027284"	"Erythropoietin activates RAS"	"1/18"	"14/10654"	0.0234092108903287	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-68875"	"Mitotic Prophase"	"2/18"	"142/10654"	0.0234715953153868	0.137290839869252	0.0959396404216799	"29781/5903"	2
"R-HSA-354194"	"GRB2:SOS provides linkage to MAPK signaling for Integrins "	"1/18"	"15/10654"	0.0250613381651383	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-5637810"	"Constitutive Signaling by EGFRvIII"	"1/18"	"15/10654"	0.0250613381651383	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-5637812"	"Signaling by EGFRvIII in Cancer"	"1/18"	"15/10654"	0.0250613381651383	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-1433559"	"Regulation of KIT signaling"	"1/18"	"16/10654"	0.026710825514798	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-1963640"	"GRB2 events in ERBB2 signaling"	"1/18"	"16/10654"	0.026710825514798	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-2730905"	"Role of LAT2/NTAL/LAB on calcium mobilization"	"1/18"	"16/10654"	0.026710825514798	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-68886"	"M Phase"	"3/18"	"395/10654"	0.0272795223887815	0.137290839869252	0.0959396404216799	"64946/29781/5903"	3
"R-HSA-3781860"	"Diseases associated with N-glycosylation of proteins"	"1/18"	"17/10654"	0.0283576769098657	0.137290839869252	0.0959396404216799	"79796"	1
"R-HSA-9034015"	"Signaling by NTRK3 (TRKC)"	"1/18"	"17/10654"	0.0283576769098657	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-1369062"	"ABC transporters in lipid homeostasis"	"1/18"	"18/10654"	0.0300018963153018	0.137290839869252	0.0959396404216799	"20"	1
"R-HSA-210993"	"Tie2 Signaling"	"1/18"	"18/10654"	0.0300018963153018	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-5654704"	"SHC-mediated cascade:FGFR3"	"1/18"	"18/10654"	0.0300018963153018	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-881907"	"Gastrin-CREB signalling pathway via PKC and MAPK"	"1/18"	"18/10654"	0.0300018963153018	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-1236382"	"Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants"	"1/18"	"19/10654"	0.0316434876904739	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-5637815"	"Signaling by Ligand-Responsive EGFR Variants in Cancer"	"1/18"	"19/10654"	0.0316434876904739	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-167044"	"Signalling to RAS"	"1/18"	"20/10654"	0.0332824549891639	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-5654706"	"FRS-mediated FGFR3 signaling"	"1/18"	"20/10654"	0.0332824549891639	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-5654719"	"SHC-mediated cascade:FGFR4"	"1/18"	"20/10654"	0.0332824549891639	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-1428517"	"The citric acid (TCA) cycle and respiratory electron transport"	"2/18"	"174/10654"	0.0341850013807357	0.137290839869252	0.0959396404216799	"1743/6390"	2
"R-HSA-5654688"	"SHC-mediated cascade:FGFR1"	"1/18"	"21/10654"	0.0349188021595791	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-1250196"	"SHC1 events in ERBB2 signaling"	"1/18"	"22/10654"	0.036552533144355	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-5654712"	"FRS-mediated FGFR4 signaling"	"1/18"	"22/10654"	0.036552533144355	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-5655332"	"Signaling by FGFR3 in disease"	"1/18"	"22/10654"	0.036552533144355	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-8853338"	"Signaling by FGFR3 point mutants in cancer"	"1/18"	"22/10654"	0.036552533144355	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-912631"	"Regulation of signaling by CBL"	"1/18"	"22/10654"	0.036552533144355	0.137290839869252	0.0959396404216799	"5293"	1
"R-HSA-5654693"	"FRS-mediated FGFR1 signaling"	"1/18"	"23/10654"	0.0381836518805672	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-5654699"	"SHC-mediated cascade:FGFR2"	"1/18"	"23/10654"	0.0381836518805672	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-163560"	"Triglyceride catabolism"	"1/18"	"24/10654"	0.0398121622997329	0.137290839869252	0.0959396404216799	"5499"	1
"R-HSA-2467813"	"Separation of Sister Chromatids"	"2/18"	"190/10654"	0.0401392256859141	0.137290839869252	0.0959396404216799	"64946/5903"	2
"R-HSA-1643713"	"Signaling by EGFR in Cancer"	"1/18"	"25/10654"	0.0414380683278236	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-5654700"	"FRS-mediated FGFR2 signaling"	"1/18"	"25/10654"	0.0414380683278236	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-5654708"	"Downstream signaling of activated FGFR3"	"1/18"	"25/10654"	0.0414380683278236	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-9006115"	"Signaling by NTRK2 (TRKB)"	"1/18"	"25/10654"	0.0414380683278236	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-180024"	"DARPP-32 events"	"1/18"	"26/10654"	0.0430613738852701	0.137290839869252	0.0959396404216799	"5499"	1
"R-HSA-2173788"	"Downregulation of TGF-beta receptor signaling"	"1/18"	"26/10654"	0.0430613738852701	0.137290839869252	0.0959396404216799	"5499"	1
"R-HSA-68877"	"Mitotic Prometaphase"	"2/18"	"200/10654"	0.0440490156259725	0.137290839869252	0.0959396404216799	"64946/5903"	2
"R-HSA-68882"	"Mitotic Anaphase"	"2/18"	"201/10654"	0.0444477009518696	0.137290839869252	0.0959396404216799	"64946/5903"	2
"R-HSA-3000170"	"Syndecan interactions"	"1/18"	"27/10654"	0.0446820828869698	0.137290839869252	0.0959396404216799	"1289"	1
"R-HSA-354192"	"Integrin alphaIIb beta3 signaling"	"1/18"	"27/10654"	0.0446820828869698	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-5654716"	"Downstream signaling of activated FGFR4"	"1/18"	"27/10654"	0.0446820828869698	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-9006921"	"Integrin signaling"	"1/18"	"27/10654"	0.0446820828869698	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-2555396"	"Mitotic Metaphase and Anaphase"	"2/18"	"202/10654"	0.0448477664010345	0.137290839869252	0.0959396404216799	"64946/5903"	2
"R-HSA-186763"	"Downstream signal transduction"	"1/18"	"29/10654"	0.0479157268550968	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-2424491"	"DAP12 signaling"	"1/18"	"30/10654"	0.0495286696237188	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-5654696"	"Downstream signaling of activated FGFR2"	"1/18"	"30/10654"	0.0495286696237188	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-8874081"	"MET activates PTK2 signaling"	"1/18"	"30/10654"	0.0495286696237188	0.137290839869252	0.0959396404216799	"1289"	1
"R-HSA-168271"	"Transport of Ribonucleoproteins into the Host Nucleus"	"1/18"	"31/10654"	0.051139031440998	0.137290839869252	0.0959396404216799	"5903"	1
"R-HSA-168333"	"NEP/NS2 Interacts with the Cellular Export Machinery"	"1/18"	"31/10654"	0.051139031440998	0.137290839869252	0.0959396404216799	"5903"	1
"R-HSA-170822"	"Regulation of Glucokinase by Glucokinase Regulatory Protein"	"1/18"	"31/10654"	0.051139031440998	0.137290839869252	0.0959396404216799	"5903"	1
"R-HSA-389661"	"Glyoxylate metabolism and glycine degradation"	"1/18"	"31/10654"	0.051139031440998	0.137290839869252	0.0959396404216799	"1743"	1
"R-HSA-5619107"	"Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)"	"1/18"	"31/10654"	0.051139031440998	0.137290839869252	0.0959396404216799	"5903"	1
"R-HSA-5654687"	"Downstream signaling of activated FGFR1"	"1/18"	"31/10654"	0.051139031440998	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-2173789"	"TGF-beta receptor signaling activates SMADs"	"1/18"	"32/10654"	0.052746816194275	0.137290839869252	0.0959396404216799	"5499"	1
"R-HSA-2871796"	"FCERI mediated MAPK activation"	"1/18"	"32/10654"	0.052746816194275	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-168274"	"Export of Viral Ribonucleoproteins from Nucleus"	"1/18"	"33/10654"	0.0543520277654012	0.137290839869252	0.0959396404216799	"5903"	1
"R-HSA-180746"	"Nuclear import of Rev protein"	"1/18"	"33/10654"	0.0543520277654012	0.137290839869252	0.0959396404216799	"5903"	1
"R-HSA-180910"	"Vpr-mediated nuclear import of PICs"	"1/18"	"33/10654"	0.0543520277654012	0.137290839869252	0.0959396404216799	"5903"	1
"R-HSA-2871809"	"FCERI mediated Ca+2 mobilization"	"1/18"	"33/10654"	0.0543520277654012	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-418990"	"Adherens junctions interactions"	"1/18"	"33/10654"	0.0543520277654012	0.137290839869252	0.0959396404216799	"4301"	1
"R-HSA-159227"	"Transport of the SLBP independent Mature mRNA"	"1/18"	"34/10654"	0.0559546700307456	0.137290839869252	0.0959396404216799	"5903"	1
"R-HSA-165054"	"Rev-mediated nuclear export of HIV RNA"	"1/18"	"34/10654"	0.0559546700307456	0.137290839869252	0.0959396404216799	"5903"	1
"R-HSA-187687"	"Signalling to ERKs"	"1/18"	"34/10654"	0.0559546700307456	0.137290839869252	0.0959396404216799	"6654"	1
"R-HSA-4085377"	"SUMOylation of SUMOylation proteins"	"1/18"	"34/10654"	0.0559546700307456	0.137290839869252	0.0959396404216799	"5903"	1
"R-HSA-159230"	"Transport of the SLBP Dependant Mature mRNA"	"1/18"	"35/10654"	0.057554746861202	0.138363936898647	0.0966895268906955	"5903"	1
"R-HSA-3301854"	"Nuclear Pore Complex (NPC) Disassembly"	"1/18"	"35/10654"	0.057554746861202	0.138363936898647	0.0966895268906955	"5903"	1
"R-HSA-176033"	"Interactions of Vpr with host cellular proteins"	"1/18"	"36/10654"	0.0591522621221963	0.139388498862205	0.0974054967723503	"5903"	1
"R-HSA-177243"	"Interactions of Rev with host cellular proteins"	"1/18"	"36/10654"	0.0591522621221963	0.139388498862205	0.0974054967723503	"5903"	1
"R-HSA-8979227"	"Triglyceride metabolism"	"1/18"	"37/10654"	0.0607472196736935	0.141743512571951	0.0990511941015848	"5499"	1
"R-HSA-3232142"	"SUMOylation of ubiquitinylation proteins"	"1/18"	"38/10654"	0.0623396233702064	0.142661830404895	0.0996929199645001	"5903"	1
"R-HSA-5655302"	"Signaling by FGFR1 in disease"	"1/18"	"38/10654"	0.0623396233702064	0.142661830404895	0.0996929199645001	"6654"	1
"R-HSA-76009"	"Platelet Aggregation (Plug Formation)"	"1/18"	"39/10654"	0.0639294770607995	0.144161254449196	0.100740726240482	"6654"	1
"R-HSA-168276"	"NS1 Mediated Effects on Host Pathways"	"1/18"	"40/10654"	0.0655167845890996	0.144161254449196	0.100740726240482	"5903"	1
"R-HSA-5654741"	"Signaling by FGFR3"	"1/18"	"40/10654"	0.0655167845890996	0.144161254449196	0.100740726240482	"6654"	1
"R-HSA-159231"	"Transport of Mature mRNA Derived from an Intronless Transcript"	"1/18"	"41/10654"	0.0671015497933011	0.144161254449196	0.100740726240482	"5903"	1
"R-HSA-5654743"	"Signaling by FGFR4"	"1/18"	"41/10654"	0.0671015497933011	0.144161254449196	0.100740726240482	"6654"	1
