"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"R-HSA-428540"	"Activation of RAC1"	"4/277"	"14/10654"	0.000364286353199025	0.19088140095885	0.186435443736671	"5063/9353/6654/6655"	4
"R-HSA-3781860"	"Diseases associated with N-glycosylation of proteins"	"4/277"	"17/10654"	0.000814393956553148	0.19088140095885	0.186435443736671	"79087/79796/4247/7841"	4
"R-HSA-1989781"	"PPARA activates gene expression"	"10/277"	"117/10654"	0.000925423000422147	0.19088140095885	0.186435443736671	"211/1374/2033/9440/219541/9862/90390/4802/133522/6667"	10
"R-HSA-400206"	"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)"	"10/277"	"119/10654"	0.00105490735098624	0.19088140095885	0.186435443736671	"211/1374/2033/9440/219541/9862/90390/4802/133522/6667"	10
"R-HSA-194315"	"Signaling by Rho GTPases"	"23/277"	"455/10654"	0.00175965358051779	0.19088140095885	0.186435443736671	"392/57584/57514/9181/9212/699/64946/23332/1855/51143/114793/5048/5063/5586/4659/29127/5903/55288/6654/6655/6722/57522/85360"	23
"R-HSA-5368286"	"Mitochondrial translation initiation"	"8/277"	"87/10654"	0.00186681076732372	0.19088140095885	0.186435443736671	"29074/219927/116540/55173/28957/65993/64969/5018"	8
"R-HSA-5389840"	"Mitochondrial translation elongation"	"8/277"	"87/10654"	0.00186681076732372	0.19088140095885	0.186435443736671	"29074/219927/116540/55173/28957/65993/64969/5018"	8
"R-HSA-5419276"	"Mitochondrial translation termination"	"8/277"	"87/10654"	0.00186681076732372	0.19088140095885	0.186435443736671	"29074/219927/116540/55173/28957/65993/64969/5018"	8
"R-HSA-446203"	"Asparagine N-linked glycosylation"	"17/277"	"304/10654"	0.00247873213641889	0.20131458965263	0.196625625461776	"79087/79796/22820/84516/22845/51143/8729/10905/10299/4247/7841/5238/22870/23256/9919/6400/55343"	17
"R-HSA-5685938"	"HDR through Single Strand Annealing (SSA)"	"5/277"	"37/10654"	0.00252659664533559	0.20131458965263	0.196625625461776	"580/83990/5810/5932/5982"	5
"R-HSA-5368287"	"Mitochondrial translation"	"8/277"	"93/10654"	0.00284719417877715	0.20131458965263	0.196625625461776	"29074/219927/116540/55173/28957/65993/64969/5018"	8
"R-HSA-194840"	"Rho GTPase cycle"	"10/277"	"138/10654"	0.00318835212335886	0.20131458965263	0.196625625461776	"392/57584/57514/9181/29127/55288/6654/6655/57522/85360"	10
"R-HSA-5693616"	"Presynaptic phase of homologous DNA pairing and strand exchange"	"5/277"	"39/10654"	0.00319937611917382	0.20131458965263	0.196625625461776	"580/83990/5810/5932/5982"	5
"R-HSA-5663220"	"RHO GTPases Activate Formins"	"10/277"	"140/10654"	0.00353641435964853	0.20662763901375	0.20181492473483	"9212/699/64946/23332/1855/51143/114793/5048/5903/6722"	10
