"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"R-HSA-74752"	"Signaling by Insulin receptor"	"3/34"	"78/10654"	0.00191862283846084	0.225569254369867	0.193301587752855	"535/526/2887"	3
"R-HSA-77387"	"Insulin receptor recycling"	"2/34"	"26/10654"	0.00306224232694693	0.225569254369867	0.193301587752855	"535/526"	2
"R-HSA-917977"	"Transferrin endocytosis and recycling"	"2/34"	"31/10654"	0.00433787027634359	0.225569254369867	0.193301587752855	"535/526"	2
"R-HSA-1222556"	"ROS and RNS production in phagocytes"	"2/34"	"36/10654"	0.00581882919949643	0.226934338780361	0.194471396930539	"535/526"	2
"R-HSA-72165"	"mRNA Splicing - Minor Pathway"	"2/34"	"52/10654"	0.0118635481626982	0.235494988494072	0.201807446280345	"10081/10907"	2
"R-HSA-5620924"	"Intraflagellar transport"	"2/34"	"54/10654"	0.0127522160514161	0.235494988494072	0.201807446280345	"51668/55112"	2
"R-HSA-917937"	"Iron uptake and transport"	"2/34"	"58/10654"	0.0146140561991565	0.235494988494072	0.201807446280345	"535/526"	2
"R-HSA-983712"	"Ion channel transport"	"3/34"	"186/10654"	0.021068448662564	0.235494988494072	0.201807446280345	"535/526/53828"	3
"R-HSA-5617833"	"Cilium Assembly"	"3/34"	"201/10654"	0.0257747922981098	0.235494988494072	0.201807446280345	"7840/51668/55112"	3
"R-HSA-2555396"	"Mitotic Metaphase and Anaphase"	"3/34"	"202/10654"	0.0261071769266538	0.235494988494072	0.201807446280345	"64682/26271/54908"	3
"R-HSA-176408"	"Regulation of APC/C activators between G1/S and early anaphase"	"2/34"	"80/10654"	0.0267465669135548	0.235494988494072	0.201807446280345	"64682/26271"	2
"R-HSA-174143"	"APC/C-mediated degradation of cell cycle proteins"	"2/34"	"86/10654"	0.0305719613894154	0.235494988494072	0.201807446280345	"64682/26271"	2
"R-HSA-453276"	"Regulation of mitotic cell cycle"	"2/34"	"86/10654"	0.0305719613894154	0.235494988494072	0.201807446280345	"64682/26271"	2
"R-HSA-1855167"	"Synthesis of pyrophosphates in the cytosol"	"1/34"	"10/10654"	0.0314715849026697	0.235494988494072	0.201807446280345	"117283"	1
"R-HSA-74749"	"Signal attenuation"	"1/34"	"10/10654"	0.0314715849026697	0.235494988494072	0.201807446280345	"2887"	1
"R-HSA-196780"	"Biotin transport and metabolism"	"1/34"	"11/10654"	0.0345653434627325	0.235494988494072	0.201807446280345	"64087"	1
"R-HSA-2022923"	"Dermatan sulfate biosynthesis"	"1/34"	"11/10654"	0.0345653434627325	0.235494988494072	0.201807446280345	"29940"	1
"R-HSA-2206281"	"Mucopolysaccharidoses"	"1/34"	"11/10654"	0.0345653434627325	0.235494988494072	0.201807446280345	"6448"	1
"R-HSA-2534343"	"Interaction With Cumulus Cells And The Zona Pellucida"	"1/34"	"11/10654"	0.0345653434627325	0.235494988494072	0.201807446280345	"5016"	1
"R-HSA-68886"	"M Phase"	"4/34"	"395/10654"	0.0358995571864465	0.235494988494072	0.201807446280345	"7840/64682/26271/54908"	4
"R-HSA-75205"	"Dissolution of Fibrin Clot"	"1/34"	"13/10654"	0.0407241116299848	0.235494988494072	0.201807446280345	"5328"	1
"R-HSA-72203"	"Processing of Capped Intron-Containing Pre-mRNA"	"3/34"	"244/10654"	0.0421567574501332	0.235494988494072	0.201807446280345	"10081/79228/10907"	3
"R-HSA-5668914"	"Diseases of metabolism"	"2/34"	"104/10654"	0.0432392541089621	0.235494988494072	0.201807446280345	"64087/6448"	2
"R-HSA-198323"	"AKT phosphorylates targets in the cytosol"	"1/34"	"14/10654"	0.0437891788421436	0.235494988494072	0.201807446280345	"572"	1
"R-HSA-399955"	"SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion"	"1/34"	"14/10654"	0.0437891788421436	0.235494988494072	0.201807446280345	"5362"	1
"R-HSA-111447"	"Activation of BAD and translocation to mitochondria "	"1/34"	"15/10654"	0.046844739736821	0.235494988494072	0.201807446280345	"572"	1
"R-HSA-69618"	"Mitotic Spindle Checkpoint"	"2/34"	"112/10654"	0.0493995330604265	0.235494988494072	0.201807446280345	"64682/54908"	2
"R-HSA-399954"	"Sema3A PAK dependent Axon repulsion"	"1/34"	"16/10654"	0.0498908229071328	0.235494988494072	0.201807446280345	"5362"	1
"R-HSA-399956"	"CRMPs in Sema3A signaling"	"1/34"	"16/10654"	0.0498908229071328	0.235494988494072	0.201807446280345	"5362"	1
