"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"R-HSA-6791312"	"TP53 Regulates Transcription of Cell Cycle Genes"	"3/38"	"49/10654"	0.000688749436256721	0.0561207037872479	0.0475109205634484	"25904/29883/1869"	3
"R-HSA-927802"	"Nonsense-Mediated Decay (NMD)"	"4/38"	"115/10654"	0.000716434516432952	0.0561207037872479	0.0475109205634484	"4116/4686/6134/9045"	4
"R-HSA-975957"	"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	"4/38"	"115/10654"	0.000716434516432952	0.0561207037872479	0.0475109205634484	"4116/4686/6134/9045"	4
"R-HSA-72187"	"mRNA 3'-end processing"	"3/38"	"58/10654"	0.0011282801428173	0.0662864583905165	0.056117091313808	"4116/4686/8189"	3
"R-HSA-73856"	"RNA Polymerase II Transcription Termination"	"3/38"	"67/10654"	0.00171343096894164	0.0775932097385407	0.0656892122758531	"4116/4686/8189"	3
"R-HSA-77595"	"Processing of Intronless Pre-mRNAs"	"2/38"	"19/10654"	0.00203878681372053	0.0775932097385407	0.0656892122758531	"4686/8189"	2
"R-HSA-6804115"	"TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain"	"2/38"	"21/10654"	0.00249254559331773	0.0775932097385407	0.0656892122758531	"25904/29883"	2
"R-HSA-9010553"	"Regulation of expression of SLITs and ROBOs"	"4/38"	"171/10654"	0.00309047901357922	0.0775932097385407	0.0656892122758531	"4116/4686/6134/9045"	4
"R-HSA-72202"	"Transport of Mature Transcript to Cytoplasm"	"3/38"	"84/10654"	0.00326897696411055	0.0775932097385407	0.0656892122758531	"4116/4686/8189"	3
"R-HSA-429947"	"Deadenylation of mRNA"	"2/38"	"25/10654"	0.0035289364154336	0.0775932097385407	0.0656892122758531	"25904/29883"	2
"R-HSA-72163"	"mRNA Splicing - Major Pathway"	"4/38"	"183/10654"	0.00394107828282252	0.0775932097385407	0.0656892122758531	"4116/4686/6631/8189"	4
"R-HSA-75067"	"Processing of Capped Intronless Pre-mRNA"	"2/38"	"28/10654"	0.00441662655890297	0.0775932097385407	0.0656892122758531	"4686/8189"	2
"R-HSA-72172"	"mRNA Splicing"	"4/38"	"191/10654"	0.00458905547976162	0.0775932097385407	0.0656892122758531	"4116/4686/6631/8189"	4
"R-HSA-975956"	"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"	"3/38"	"95/10654"	0.00462257419718966	0.0775932097385407	0.0656892122758531	"4686/6134/9045"	3
"R-HSA-72689"	"Formation of a pool of free 40S subunits"	"3/38"	"101/10654"	0.00548447009133924	0.0859233647643148	0.0727413927903942	"10480/6134/9045"	3
"R-HSA-156827"	"L13a-mediated translational silencing of Ceruloplasmin expression"	"3/38"	"111/10654"	0.00712377532269873	0.0953315618254828	0.0807062270325476	"10480/6134/9045"	3
"R-HSA-376176"	"Signaling by ROBO receptors"	"4/38"	"218/10654"	0.00730072580638096	0.0953315618254828	0.0807062270325476	"4116/4686/6134/9045"	4
"R-HSA-72706"	"GTP hydrolysis and joining of the 60S ribosomal subunit"	"3/38"	"112/10654"	0.00730199196961145	0.0953315618254828	0.0807062270325476	"10480/6134/9045"	3
"R-HSA-72613"	"Eukaryotic Translation Initiation"	"3/38"	"119/10654"	0.00862388494824423	0.0954641184788117	0.080818447446788	"10480/6134/9045"	3
"R-HSA-72737"	"Cap-dependent Translation Initiation"	"3/38"	"119/10654"	0.00862388494824423	0.0954641184788117	0.080818447446788	"10480/6134/9045"	3
"R-HSA-3700989"	"Transcriptional Regulation by TP53"	"5/38"	"365/10654"	0.00909507017850606	0.0954641184788117	0.080818447446788	"84883/25904/29883/1869/64121"	5
"R-HSA-159231"	"Transport of Mature mRNA Derived from an Intronless Transcript"	"2/38"	"41/10654"	0.00930605465979698	0.0954641184788117	0.080818447446788	"4686/8189"	2
"R-HSA-159234"	"Transport of Mature mRNAs Derived from Intronless Transcripts"	"2/38"	"42/10654"	0.00974952699358077	0.0954641184788117	0.080818447446788	"4686/8189"	2
"R-HSA-419037"	"NCAM1 interactions"	"2/38"	"42/10654"	0.00974952699358077	0.0954641184788117	0.080818447446788	"6900/1290"	2
"R-HSA-72203"	"Processing of Capped Intron-Containing Pre-mRNA"	"4/38"	"244/10654"	0.0107588736037256	0.101133411875021	0.0856179836254377	"4116/4686/6631/8189"	4
"R-HSA-429914"	"Deadenylation-dependent mRNA decay"	"2/38"	"56/10654"	0.0169014884711522	0.15276345348926	0.129327178989788	"25904/29883"	2
"R-HSA-72766"	"Translation"	"4/38"	"291/10654"	0.0194037232158587	0.168884257619511	0.142974802643169	"10480/28957/6134/9045"	4
"R-HSA-375165"	"NCAM signaling for neurite out-growth"	"2/38"	"63/10654"	0.0211025259627371	0.177110485758686	0.149939000261553	"6900/1290"	2
"R-HSA-159236"	"Transport of Mature mRNA derived from an Intron-Containing Transcript"	"2/38"	"75/10654"	0.0291951787003458	0.236581620502802	0.200286343897109	"4116/4686"	2
"R-HSA-111367"	"SLBP independent Processing of Histone Pre-mRNAs"	"1/38"	"10/10654"	0.0351148908813333	0.247888916580171	0.209858926018599	"4686"	1
"R-HSA-5687613"	"Diseases associated with surfactant metabolism"	"1/38"	"10/10654"	0.0351148908813333	0.247888916580171	0.209858926018599	"1439"	1
"R-HSA-1660517"	"Synthesis of PIPs at the late endosome membrane"	"1/38"	"11/10654"	0.0385596141194494	0.247888916580171	0.209858926018599	"200576"	1
"R-HSA-68689"	"CDC6 association with the ORC:origin complex"	"1/38"	"11/10654"	0.0385596141194494	0.247888916580171	0.209858926018599	"1869"	1
"R-HSA-77588"	"SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs"	"1/38"	"11/10654"	0.0385596141194494	0.247888916580171	0.209858926018599	"4686"	1
"R-HSA-156902"	"Peptide chain elongation"	"2/38"	"89/10654"	0.0399407918395972	0.247888916580171	0.209858926018599	"6134/9045"	2
"R-HSA-192823"	"Viral mRNA Translation"	"2/38"	"89/10654"	0.0399407918395972	0.247888916580171	0.209858926018599	"6134/9045"	2
"R-HSA-9616222"	"Transcriptional regulation of granulopoiesis"	"2/38"	"90/10654"	0.0407582710435388	0.247888916580171	0.209858926018599	"1869/6688"	2
"R-HSA-933543"	"NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10"	"1/38"	"12/10654"	0.0419923619032944	0.247888916580171	0.209858926018599	"23586"	1
"R-HSA-156842"	"Eukaryotic Translation Elongation"	"2/38"	"93/10654"	0.0432487045948383	0.247888916580171	0.209858926018599	"6134/9045"	2
"R-HSA-2408557"	"Selenocysteine synthesis"	"2/38"	"93/10654"	0.0432487045948383	0.247888916580171	0.209858926018599	"6134/9045"	2
"R-HSA-72764"	"Eukaryotic Translation Termination"	"2/38"	"93/10654"	0.0432487045948383	0.247888916580171	0.209858926018599	"6134/9045"	2
"R-HSA-113501"	"Inhibition of replication initiation of damaged DNA by RB1/E2F1"	"1/38"	"13/10654"	0.0454131747437073	0.248188280576075	0.210112362951302	"1869"	1
"R-HSA-75205"	"Dissolution of Fibrin Clot"	"1/38"	"13/10654"	0.0454131747437073	0.248188280576075	0.210112362951302	"5269"	1
"R-HSA-162658"	"Golgi Cisternae Pericentriolar Stack Reorganization"	"1/38"	"14/10654"	0.0488220930182813	0.249417214332524	0.21115275927815	"5861"	1
"R-HSA-6804116"	"TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest"	"1/38"	"14/10654"	0.0488220930182813	0.249417214332524	0.21115275927815	"1869"	1
