"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"R-HSA-373752"	"Netrin-1 signaling"	"3/43"	"50/10654"	0.00105177238963572	0.198022337865107	0.18317855815273	"3983/6714/4756"	3
"R-HSA-418885"	"DCC mediated attractive signaling"	"2/43"	"14/10654"	0.0014041159759989	0.198022337865107	0.18317855815273	"3983/6714"	2
"R-HSA-375165"	"NCAM signaling for neurite out-growth"	"3/43"	"63/10654"	0.00205471460359516	0.198022337865107	0.18317855815273	"8911/6714/1287"	3
"R-HSA-881907"	"Gastrin-CREB signalling pathway via PKC and MAPK"	"2/43"	"18/10654"	0.00233671045252386	0.198022337865107	0.18317855815273	"5598/6197"	2
"R-HSA-162587"	"HIV Life Cycle"	"4/43"	"152/10654"	0.00318976567103467	0.198022337865107	0.18317855815273	"51271/81929/2071/7520"	4
"R-HSA-198753"	"ERK/MAPK targets"	"2/43"	"22/10654"	0.0034920615852596	0.198022337865107	0.18317855815273	"5598/6197"	2
"R-HSA-187037"	"Signaling by NTRK1 (TRKA)"	"3/43"	"80/10654"	0.00405364484990329	0.198022337865107	0.18317855815273	"6714/5598/6197"	3
"R-HSA-5663205"	"Infectious disease"	"6/43"	"383/10654"	0.00410312878006833	0.198022337865107	0.18317855815273	"6714/6136/51271/81929/2071/7520"	6
"R-HSA-198725"	"Nuclear Events (kinase and transcription factor activation)"	"2/43"	"25/10654"	0.00450050767875243	0.198022337865107	0.18317855815273	"5598/6197"	2
"R-HSA-5205647"	"Mitophagy"	"2/43"	"29/10654"	0.00602879835472639	0.226702120549078	0.209708500667409	"6714/9868"	2
"R-HSA-2022928"	"HS-GAG biosynthesis"	"2/43"	"31/10654"	0.00686976122875995	0.226702120549078	0.209708500667409	"3340/2719"	2
"R-HSA-450282"	"MAPK targets/ Nuclear events mediated by MAP kinases"	"2/43"	"31/10654"	0.00686976122875995	0.226702120549078	0.209708500667409	"5598/6197"	2
"R-HSA-166520"	"Signaling by NTRKs"	"3/43"	"101/10654"	0.00775420622456545	0.236205051148301	0.218499090376419	"6714/5598/6197"	3
"R-HSA-8853659"	"RET signaling"	"2/43"	"41/10654"	0.0118097240353328	0.306125545959899	0.283178335975664	"6714/5598"	2
"R-HSA-9612973"	"Autophagy"	"3/43"	"119/10654"	0.0121181081673314	0.306125545959899	0.283178335975664	"6714/9868/51271"	3
"R-HSA-419037"	"NCAM1 interactions"	"2/43"	"42/10654"	0.0123687089276727	0.306125545959899	0.283178335975664	"8911/1287"	2
"R-HSA-162906"	"HIV Infection"	"4/43"	"233/10654"	0.0141162041589407	0.306538669559122	0.283560491777178	"51271/81929/2071/7520"	4
"R-HSA-437239"	"Recycling pathway of L1"	"2/43"	"47/10654"	0.0153330271510597	0.306538669559122	0.283560491777178	"6714/6197"	2
"R-HSA-72203"	"Processing of Capped Intron-Containing Pre-mRNA"	"4/43"	"244/10654"	0.0164641236047176	0.306538669559122	0.283560491777178	"10212/3184/6631/81929"	4
"R-HSA-162599"	"Late Phase of HIV Life Cycle"	"3/43"	"139/10654"	0.0183365841657241	0.306538669559122	0.283560491777178	"51271/81929/2071"	3
"R-HSA-1638091"	"Heparan sulfate/heparin (HS-GAG) metabolism"	"2/43"	"55/10654"	0.0206401825538733	0.306538669559122	0.283560491777178	"3340/2719"	2
"R-HSA-6784531"	"tRNA processing in the nucleus"	"2/43"	"57/10654"	0.0220708540118351	0.306538669559122	0.283560491777178	"81929/283742"	2
"R-HSA-186797"	"Signaling by PDGF"	"2/43"	"58/10654"	0.022801275107154	0.306538669559122	0.283560491777178	"6714/1287"	2
"R-HSA-450294"	"MAP kinase activation"	"2/43"	"64/10654"	0.027389444888458	0.306538669559122	0.283560491777178	"5598/6197"	2
"R-HSA-3371453"	"Regulation of HSF1-mediated heat shock response"	"2/43"	"69/10654"	0.031472719257894	0.306538669559122	0.283560491777178	"3308/81929"	2
"R-HSA-448424"	"Interleukin-17 signaling"	"2/43"	"72/10654"	0.0340313236202002	0.306538669559122	0.283560491777178	"5598/6197"	2
"R-HSA-6807505"	"RNA polymerase II transcribes snRNA genes"	"2/43"	"74/10654"	0.035780952724944	0.306538669559122	0.283560491777178	"55726/5452"	2
"R-HSA-159236"	"Transport of Mature mRNA derived from an Intron-Containing Transcript"	"2/43"	"75/10654"	0.0366686919156858	0.306538669559122	0.283560491777178	"10212/81929"	2
"R-HSA-6791226"	"Major pathway of rRNA processing in the nucleolus and cytosol"	"3/43"	"185/10654"	0.0382769969074961	0.306538669559122	0.283560491777178	"22803/6136/84128"	3
"R-HSA-2470946"	"Cohesin Loading onto Chromatin"	"1/43"	"10/10654"	0.0396516757961473	0.306538669559122	0.283560491777178	"23383"	1
"R-HSA-3215018"	"Processing and activation of SUMO"	"1/43"	"10/10654"	0.0396516757961473	0.306538669559122	0.283560491777178	"10054"	1
"R-HSA-428542"	"Regulation of commissural axon pathfinding by SLIT and ROBO"	"1/43"	"10/10654"	0.0396516757961473	0.306538669559122	0.283560491777178	"6714"	1
"R-HSA-9006934"	"Signaling by Receptor Tyrosine Kinases"	"5/43"	"473/10654"	0.0406050283574098	0.306538669559122	0.283560491777178	"26999/6714/5598/1287/6197"	5
"R-HSA-438064"	"Post NMDA receptor activation events"	"2/43"	"81/10654"	0.0421710554443286	0.306538669559122	0.283560491777178	"6714/6197"	2
"R-HSA-8934903"	"Receptor Mediated Mitophagy"	"1/43"	"11/10654"	0.0435313242310184	0.306538669559122	0.283560491777178	"6714"	1
"R-HSA-8868773"	"rRNA processing in the nucleus and cytosol"	"3/43"	"195/10654"	0.0436454545563544	0.306538669559122	0.283560491777178	"22803/6136/84128"	3
"R-HSA-72202"	"Transport of Mature Transcript to Cytoplasm"	"2/43"	"84/10654"	0.0450318148520536	0.306538669559122	0.283560491777178	"10212/81929"	2
"R-HSA-168142"	"Toll Like Receptor 10 (TLR10) Cascade"	"2/43"	"85/10654"	0.046001122274917	0.306538669559122	0.283560491777178	"5598/6197"	2
"R-HSA-168176"	"Toll Like Receptor 5 (TLR5) Cascade"	"2/43"	"85/10654"	0.046001122274917	0.306538669559122	0.283560491777178	"5598/6197"	2
